,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Url_diskografija,Song_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija
10,l6V8OOIw_1_10,Magazin,Magazin,Care,7016,"Kasni sat je, kasni film
jastuk viska sto cu s njim
da ga bacim necu ja
na njemu je juce jos
tvoja kosa lezala

Stisaj dozivljaj i ton
i ne zovi mene njom
taman mislim bolje sam
ti me pitas kako sam
jesi li ti normalan
 
Ref.
Hej care, mene zoves kad je tesko
mene zoves samo (uvijek) greskom 
kad si pijan ili sam

E moj care, mene uhvati na dane
da ko vuk lizem rane
i ko vuk se sakrijem
da me nitko ne vidi
ne vidi i ne cuje

Gdje si sada sam i slab
gdje si umoran i mlad
dok samoca kopa grob
ovdje pored tijela mog
gdje odavno nema tvog

Ref. 2x","https://tekstovi.net/2,95,41350.html",,,,,,,,,,,,,,,,,,,,,,
11,l6V8OOIw_1_11,Magazin,Magazin,Cari,16127,"Cari mogu da te prevare
cari nisu dio istine
ni laz nije tako prozirna
kao sto je nocas istina

Sara nebom mlijecna prasina
sara preko naseg svemira
kao zrtvu prinosim te ja
njezno svojim vrelim usnama
 
Ref.
Gori nebo, gorim ja
meni svjetlo ne treba
a mjesec na iglama kao ti i ja
cari nisu nocas istina

Ide zora, tonem ja
meni jutro ne treba
a mjesec na iglama kao ti i ja
sanjaj noc je crna magija

Cari ja te volim do neba
cari nama nitko ne treba
sanjaj ja bih s tobom letjela
kao bijeli pijesak prosuta

Ref.

Ide zora, tonem ja
meni jutro ne treba
a mjesec na iglama kao ti i ja
sanjaj noc je crna magija","https://tekstovi.net/2,95,22381.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,['Magazin'],https://diskografija.com/pjesma/cari-3428.htm,Cari,['Mato Došen'],,,,,,,,,
12,l6V8OOIw_1_12,Magazin,Magazin,Cekala je jedna zena,67243,"Ne teku rijeke, ptice ne lete
jos nekog ceka nevjesta jedna nevjencana
nedjelja nedocekana
jedna dusa uboga

Ne sumi vjetar, ne disu ruze
jos nekog trazi jedna ruka neprosena
jedna mladost pokosena
jedna dusa uboga
 
Ref.  
Cekala je jedna zena
jedna zena nevoljena 
cekala je, cekala 
nebo zemlji salje dugu
da sakrije njenu tugu
mirise pelin u polju

Kad bi struna bila zena
plakala bi pjesma njena
hej, a nocas napolju
bagremi cvjetaju

I svako vece zena u bijelom
jos nekog zove
kosa joj duga necesljana
haljina bijela izguzvana 
jedna dusa uboga

Ref.","https://tekstovi.net/2,95,3134.html",,Čekala je jedna žena,One woman was waiting,Dobro jutro (1989),"Ne teku rijeke, ptice ne lete,
još nekog čeka nevjesta jedna nevjenčana,
nedjelja nedočekana,
jedna duša uboga.. Ne šumi vjetar, ne dišu ruže,
još nekog traži jedna ruka neprošena,
jedna mladost pokošena,
jedna duša uboga.. [Refren]
Čekala je jedna žena,
jedna žena nevoljena,
Čekala je, čekala.
Nebo zemlji šalje dugu
da sakrije njenu tugu,
miriše pelin u polju.. Kad bi struna bila žena,
plakala bi pjesma njena.
Hej, a noćas napolju
bagremi cvjetaju. I svako večer žena u bijelom
još nekog zove.
Kosa joj duga, nečešljana,
haljina bijela, izgužvana,
jedna duša uboga.","Rivers aren't flowing, birds aren't flying,
one bride unmarried is still waiting for someone,
Sunday which didn't come,
one poor soul.. Wind isn't humming, roses aren't breathing,
a hand which wasn't asked for marriage is still looking for someone,
one slain youth,
one poor soul.. One woman was waiting,
one unloved woman,
she was waiting, waiting.
Sky is sending a rainbow to the earth
to hide her sorrow,
absinthe smells in the field.. If a string was a woman,
her song would cry.
Hey, tonight, outside,
acacias are flourishing.. And every night, woman in white
is still searching for someone.
Her hair is long, uncombed,
her dress is white, rumpled,
one poor soul.",https://lyricstranslate.com/en/%C4%8Dekala-je-jedna-%C5%BEena-one-woman-was-waiting.html,,,['Magazin'],https://diskografija.com/pjesma/cekala-je-jedna-zena-3417.htm,Čekala je jedna žena,,,,,,,,,,
13,l6V8OOIw_1_13,Magazin,Magazin,Cesto,32656,"Ref.
Prvi puta oci su plakale
prvi puta kada su vidjele
da vise nije kraj tebe mi mjesto
od tada placem, cesto, cesto

Prvi puta usne su lagale
prvi puta kada su kazale
da mi je kraj tebe, hladno i tjesno
od tada placem, cesto, cesto
 
Sad kad stanem, pogledam na sve
zazelim se tebe najvise
da si barem rekao
""Samo sam se salio""

Ref.

Dobro znam da, vrjeme ljeci sve
rane bivse, rane buduce
da si barem rekao
""Samo sam se salio""

Ref. 2x","https://tekstovi.net/2,95,6913.html",,Često,Often,Paaa..? (2004),"Prvi puta oči su plakale
1
prvi puta kada su vidjele
da više nije kraj tebe mi mjesto
od tada plačem često, često. Prvi puta usne su lagale
prvi puta kada su kazale,
da mi je kraj tebe
hladno i tijesno
od tada plačem često, često. Sad kad stanem, pogledam na sve
zaželim se tebe najviše
da si barem rekao
samo sam se šalio. Dobro znam da vrijeme liječi sve
rane bivše, rane buduće
da si barem rekao
samo sam se šalio","For the first time the eyes cried
for the first time when they saw
that my place isn't the one next to you anymore
since then I'm crying often, often. For the first time the lips lied
for the first time when they said,
that next to you it's
to cold and to narrow for me
since then I'm crying often, often. Now when I stop, I take a look at everything
the most, I long for you
had you said at least
I was just kidding. I know very well that time heals all
previous and future wounds
had you said at least
I was just kidding",https://lyricstranslate.com/en/%C4%8Desto-often.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/cesto-620.htm,Često,['Fedor Boić'],,,,,,,,,
14,l6V8OOIw_1_14,Magazin,Magazin,Cija sam kad tvoja nisam,40629,"Voljela sam jednom samo
i ti i ja znamo
da mi dodjes
sve bi bilo jednostavno

Ref.
Cija sam kad tvoja nisam
cija kada te nema
samo zena tuznog lica
samo ocu kcer, jedinica
 
Moze pricat tko god hoce
svatko onaj tko me zna
reci ce ti samo jedno
da ti ona, ona nije ja
reci ce ti samo jedno
da ti ona, nije kao ja

Sve sto iza tebe osta'
nekom' malo, nekom' dosta
meni samo
tvoja usta andjeoska

Ref. 2x","https://tekstovi.net/2,95,31328.html",,Čija sam kad tvoja nisam,Who I belong to when I'm not yours,,"Voljela sam jednom samo
I ti i ja znamo
Da mi dođeš
Sve bi bilo jednostavno. (Refren)
Čija sam kad tvoja nisam?
Čija kada te nema?
Samo žena tužnog lica,
Samo ocu kćer jedinica. Može pričat tkogod hoće
Svatko onaj tko me zna
Reći će ti samo jedno
Da ti ona, ona nije ja
Reći će ti samo jedno
Da ti ona, nije kao ja. Sve što iza tebe osta
Nekom malo, nekom dosta
Meni samo
tvoja usta anđeoska. (Ref. 2x)","I had loved just once
And we both know that
If you come
It will all be simple. (Chorus)
Who I belong to when I'm not yours?
Who I belong to when you're not here?
I'm just one woman with sad face
I'm just a daughter to my father, the only one. People can say whatever they want
Everyone who knows me
Will tell you one thing
That she, she is not me
Everyone will tell you one thing
That she, she is not me. For all that remained behind you
It's too litle for one, too much for other
For me, your mouth of angel
Is enough. (Chorus 2x)",https://lyricstranslate.com/en/cija-san-kad-tvoja-nisam-who-i-belong-when-im-not-yours.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/cija-sam-kad-tvoja-nisam-11581.htm,Čija sam kad tvoja nisam,,2007 - Split 2007,2007 - Dama i car,2012 - Larin Izbor - Madre Badessa Band & Lara,,,,,,
15,l6V8OOIw_1_15,Magazin,Magazin,Da li znas da te ne volim,73424,"Teska srca priznajem
kao da te izdajem
cijeli dan mi proleti
da te se i ne sjetim
na prste ja izbrojim sve
to sto od nas ostalo je
 
Dugo nisam stopala
grijala na tvojima
i vec dugo tebi sam
okrenuta ledjima
i gdje su sad ta lika dva
nasmijana na slikama

Ref.
Da li znas da te ne volim
cujes li, tebi govorim
trosi se sve
zao mi je, al' tako je

Da li znas da te ne volim
gdje je puklo, to i ne pamtim
trosi se sve
zao mi je, al' tako je
zao mi je, ali tako je

Sve na svijetu mijenja se
na bolje il' na gore
neke vatre dogore
sto ljubis me u krivi cas
nije do nas, nije do nas

Ref.","https://tekstovi.net/2,95,2713.html",,Da li znaš da te ne volim,Da li znas da te ne volim,Split 2003,"Teška srca priznajem
1
Kao da te izdajem
Cijeli dan mi proleti
Da te se i ne sjetim...
Na prste ja izbrojim sve
To što od nas ostalo je.... Dugo nisam stopala
Grijala na tvojima
I već dugo tebi sam
Okrenuta leđima
I gdje su sad ta lika dva
Nasmijana na slikama.... Ref.
Da li znaš da te ne volim
Čuješ li, tebi govorim
Troši se sve
Žao mi je, al tako je...
Da li znaš da te ne volim
Gdje je puklo, to i ne pamtim
Troši se sve
Žao mi je, al tako je. Sve na svijetu mijenja se
Na bolje il na gore
Neke vatre dogore
Što ljubiš me u krivi čas
Nije od nas, nije do nas","i admit so hard heart
like i betray u
all day passed away for me
thats all and not shinin
i count everything in my fingers
that(thing) which left from us. i didnt follow hard after u so long
..............................
and u already for long
turned my back
and where is now that two faces
which keep smillin in pics. Ref.
do u know i dont love u
do u hear,im tellin it to u
spend everything
im so sorry,if its like this
do u know i dont love u
where is..........that i dont remember
spend everything
im so sorry,if its like this. all(everything in world is changin
to the good or to the bad side
some fire is burnin down
that u love me in wrong moment(time)
nothing from us,nothing from us",https://lyricstranslate.com/en/Da-li-znas-da-te-ne-volim-Da-li-znas-da-te-ne-volim.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/da-li-znas-da-te-ne-volim-624.htm,Da li znaš da te ne volim,['Eduard Botrić'],2003 - Split 2003,2003 - Split 2003 Super 14,2004 - Paaa..?,2006 - The platinum collection,,,,,
16,l6V8OOIw_1_16,Magazin,Magazin,Dama,25158,"Nisam, nisam luda, nisam pametna
ali ni budala nekakva
ja da budem dio trokuta
na pamet mi ne pada

A srce, kao hladna zima Sibirska
ugrije ga samo osveta
i s dnevnog reda skinut cu je ja
tiho, i bez skandala
 
Ref.
K'o dama, ko dama ja da pustim neku trecu
i s tobom budem, glumim laznu srecu
ja bi mogla, ja bi mogla, vidis necu
ne, ne, vidis necu

Sama ja bi mogla zivjet godinama
i bez suza, slike, tona i bez drama
al' u sebi opsovala bi k'o dama

Al' u sebi opsovala bi k'o dama","https://tekstovi.net/2,95,25337.html",,,,,,,,,,['Magazin'],https://diskografija.com/pjesma/dama-12817.htm,Dama,,,,,,,,,,
17,l6V8OOIw_1_17,Magazin,Magazin,Dani su bez broja (duet Esma Redzepova),130089,"Basale romale iljave corale
neka rovad korkori
neka merad corori 

Nisam nikom sve do danas
rekla ovo, a sad cu naglas
sad cu vikat nek' se cuje
neka svijetom odjekuje
 
Ne znam da l' sam mrtva il' ziva
od kad si mi skinuo krila
ne sjecam se da sam sretna bila

Ref.
Dani su bez broja
imena i boja 
od kad nisam tvoja ja

Pjesma galebova
mora preko mora
a bez tebe ja
ne mogu ni koraka

Ljubav vice na sva zvona
sve da hoces, nece ona
nece proci svjetom sutke
svuda nosim njene zvuke

Ref.","https://tekstovi.net/2,95,1292.html","Inconnu Compositeur Auteur, Fedor Boiä",Dani su bez broja (Bašalen Romalen),Days are without numbers,S druge strane mjeseca (2002),"Bašale romale iljave čorale
1
neka rovad korkori
neka merad čorori. Nisam nikom sve do danas
rekla ovo, sad ću naglas
sad ću vikat nek' se čuje
neka svijetom odvjekuje. Ne znam da l' sam mrtva il' živa
otkad si mi skinuo krila
ne sjećam se da sam sretna bila. Ref.
Dani su bez broja
imena i boja
otkad nisam tvoja ja. Pjesma galebova
mora preko mora
a bez tebe ja
ne mogu ni koraka. Ljubav viče na sva zvona
sve da hoćeš, neće ona
neće proći svijetom šutke
svuda nosim njene zvuke. Ne znam da l' sam mrtva il' živa
otkad si mi skinuo krila
ne sjećam se da sam sretna bila. Ref.
Dani su bez broja
imena i boja
od kad nisam tvoja ja. Pjesma galebova
mora preko mora
a bez tebe ja
ne mogu ni koraka","Bashale romale iljave chovale
neka rovad korkori
neka merad chorori. Never have I told this
anyone until today, now I will say it out loud
now i will shout it so it will be heard
around the world. I don't know if I am dead or alive
after you've taken my wings
I don't remember if I was happy. Ref.
Days are without numbers
names and colours
since I am not yours anymore. The sea gull's song
has to go abroad
but without you
I can't take a step. Love is shouting all around
you want it, but she doesn't
it won't go through the world of silence
I will carry her sounds around with me. I don't know if I am dead or alive
after you've taken my wings
I don't remember if I was happy. Ref.
Days are without numbers
names and colours
since I am not yours anymore. The sea gull's song
has to go abroad
and without you
I can't take a step",https://lyricstranslate.com/en/dani-su-bez-broja-ba%C5%A1alen-romalen-days-are-without-numbers.html,['Tonči Huljić'],"['Vjekoslava Huljić', 'Dobrica Vasić']","['Magazin', 'Esma Redžepova']",https://diskografija.com/pjesma/dani-su-bez-broja-basalen-romalen-608.htm,Dani su bez broja (Bašalen Romalen),['Nikša Bratoš'],2002 - S druge strane mjeseca,"2002 - S druge strane mjeseca
Aranžman: Fedor Boić",2005 - Dueti 1985 - 2005,"2006 - The platinum collection - Magazin
Aranžman: Fedor Boić",,,,,
18,l6V8OOIw_1_18,Magazin,Magazin,Dispetozo moja mala,14076,"Sotobraco san te vidi
kako s drugin gres po gradu
muskardin te niki vodi
u djardin u skuribandu

Necu vise s tobom biti
besida je zadnja moja
ja ti ne dan vise gusta
sad cu cinit ca me voja
 
Ref.
Dispetozo moja mala
vidin te i sad
di se drugon jubit dajes
mene vise ne poznajes

Dispetozo moja mala
volin te i sad
samo ti si jubit znala 
dispetozo moja mala

Ca je lipo biti sama
ka tica na slobodi
za te ni me briga vise
bas mi ovaj zivot godi

Ref.

Dispetozo moja mala
volin te i sad
opet cemo viruj meni
gradon proci zagrljeni","https://tekstovi.net/2,95,18490.html",,,,,,,,['Tonči Huljić'],['Zvonimir Stipičić Miš'],['Magazin'],https://diskografija.com/pjesma/dispetozo-moja-mala-6388.htm,Dišpetožo moja mala,['Željko Baričić'],1982 - Split 82,1982 - Slatko stanje,2002 - Zvuk osamdesetih Zabavna i Pop 1982 - 1983,,,,,,
19,l6V8OOIw_1_19,Magazin,Magazin,Dobro jutro,28403,"Dobro jutro, moja zoro plava
mjesto mene jutros ustani
moje zlato s nekom drugom spava
zivot mi se vise ne mili

Dao mi je i sunce i kisu
sad kraj druge lezi umoran
moje grudi jos za njega disu
zbogom sreco, tugo, dobar dan
 
Dobro vece, moje drustvo staro
cijelu noc mi drustvo pravite
ako legnem ja se dici necu
vi mu nikad to ne recite

Dao mi je i mjesec i zvijezdu
nema vise nade da ce doc'
drugu ljubi sada u svom gnijezdu
zbogom sreco, tugo, laku noc

Opio mi i dusu i tijelo
vilo mora, oduzmi mu noc
ako legnem ja se dici necu
zbogom sreco, tugo, laku noc","https://tekstovi.net/2,95,2317.html",,Dobro jutro,Good morning,O la-la,"Dobro jutro moja zoro plava
umjesto mene jutros ustani
moje zlato s nekom drugom spava
život mi se više ne mili. Dao mi je i sunce i kišu
sad kraj druge leži umoran
moje grudi još za njega dišu
zbogom srećo tugo dobar dan. Dobro veče moje društvo staro
cijelu noć mi društvo pravite
ako legnem ja se dići neću
vi mu nikad to ne recite. Dao mi je i mjesec i zvijezdu
nema više nade da će doć
drugu ljubi sada u svom gnijezdu
zbogom srećo tugo laku noć. Opio mi i dušu i tijelo
vilo moja oduzmi mu moć
ako legnem ja se dići neću
zbogom srećo tugo laku noć","Good morning, my blue dawn
you get up today instead of me
my sweatheart's napping next to another
I don't like this life any longer. He gave me both the sunlight and the rain
now he's lying down next to another, tired
my breasts still for him breathe
good bye happines, sorrow, hello. Good evening my old friends
make me company for the whole night
If I lie down, I won't be up again
You though, never tell him that. He gave me both the Moon and a star
no more hope that he'll come back
He's now kissing another in his nest
good bye happines, sorrow good night. He intoxicated both my soul and body
fairy, fairy, take his powers away from him
If I lie down, I won't be up again
good bye happines, sorrow good night",https://lyricstranslate.com/en/dobro-jutro-good-morning.html-5,['Tonči Huljić'],['Marina Tucaković'],['Magazin'],https://diskografija.com/pjesma/dobro-jutro-2527.htm,Dobro jutro,['Mato Došen'],1989 - Dobro jutro,1993 - Najbolje godine,,,,,,,
20,l6V8OOIw_1_20,Magazin,Magazin,Doktore,7807,"Doktore, kad se ovako smijem
izgledam ko da mi nista nije
ali mislim da mi tu u glavi
ne stima ko prije

On je kriv, to znam i bez hipnoze
sta cu s njim, sve ceste njemu voze
a on kaze za probleme tvoje
stvarno nemam volje
 
I biram rehabilitaciju od njega
i rok kusnje dugi, dosta mi je svega
a u karton moj za bolest
samo upisite njega

Ref.
Reci doktore, koliko sam luda
da li postoje, tablete ili cuda
da me izlijece, kada on to nece
sasava, nisam ali stvarno

Samo spasavam, sebe jednostavno
jer ovako vise ja ne mogu
il' me lijeci, ili me zakljucaj
ja sam izgubljeni slucaj","https://tekstovi.net/2,95,49113.html",,Doktore,The doctor,,"Doktore
1
kad se ovako smijem
izgledam ko da mi ništa nije
ali mislim da mi tu u glavi
ne štima ko prije.. On je kriv,
to znam i bez hipnoze
šta ću s njim
sve ceste njemu voze
a on kaže za probleme tvoje
stvarno nemam volje.. I biram rehabilitaciju od njega
i rok kušnji dugih, dosta mi je svega
a u karton moj za bolest samo
upišite njega.. Reci doktore, koliko sam luda
da li postoje, tablete ili čuda
da me izliječe, kada on to neće.
Šašava, nisam ali stvarno
samo spašavam, sebe jednostavno
jer ovako više ja ne mogu
il me liječi, ili me zaključaj
ja sam izgubljen slučaj.","Doctor,
When I'm laughing like that
I look like it's nothing wrong with me
But I think that here in my head
Something is wrong (it's not like it was before). He is guilty [I blame him for that]
I know it without hypnosis
What can I do with him
Every road leads to him
And he says
I'm not in mood for your problems. And I take rehabilitations from him
And long term trials, it's enough for me
So just type him into my disease card. Tell me, doctor, how mad am I
Do any pills or miracles exist
To cure me, if he's not going to do that
I'm not silly, but, for real
I only rescue myself
Because I can't go like that anymore
Cure me or lock me up
I'm a lost case",https://lyricstranslate.com/en/doktore-doctor.html-0,,,['Magazin'],https://diskografija.com/pjesma/doktore-25697.htm,Doktore,,,,,,,,,,
21,l6V8OOIw_1_21,Magazin,Magazin,Doslo vrijeme,87331,"Ref.
Jesi l' mala ljubila do sada
vrijeme ti je dok si tako mlada
doslo vrijeme da se momci zene
stiglo doba da se ljubav proba

Kosuljicu izvezla mi mati
u njoj cu se svome dragom dati
doslo vrijeme da se momci zene
stiglo doba da se ljubav proba
 
Jer ako me neces
jer ako me neces
da Bog da patio
bit ce ti kasno, bit ce ti kasno
kad budes shvatio

Da ja cekam na te
da ja cekam na te
po cijeli dan i noc
sto ce mi rosa rasuta kosa
ako mi neces doc'

Ref.

Kosuljicu izvezla mi mati
u njoj cu se svome dragom dati

Ref.

Ref.","https://tekstovi.net/2,95,3133.html",,Došlo vrijeme...,It's time,Došlo vrijeme (1993),"(Refren)
1
Jesil' mala ljubila do sada?
Vrijeme ti je dok si tako mlada.
Došlo vrijeme da se momci žene,
Stiglo doba da se ljubav proba.. Košuljicu izvezla mi mati,
U njoj ću se svome dragom dati.
Došlo vrijeme da se momci žene,
Stiglo doba da se ljubav proba. Jer ako me nećeš,
Jer ako me nećeš,
Dabogda patio
Bit će ti kasno, bit će ti kasno
Kad budeš shvatio. Da ja čekam na te,
Da ja čekam na te
Po cijeli dan i noć
Što će mi rosa, rasuta kosa
Ako mi nećeš doć?. (Refren). Košuljicu izvezla mi mati
U njoj ću se svome dragom dati...","Baby, have you dated a guy 'til now?
It's your time, you are very young
It's time for guys to marry girls
It's time to try out the love. My mom has embroided a shirt for me
I'll wear it when I give myself to my darling
It's time for guys to marry girls
It's time to try out the love. 'Cause if you don't want me
'Cause if you don't want me
I wish you suffer
It will be late
It will be late
When you find out. That I'm waiting for you
That I'm waiting for you
For the whole day and night
I don't need dew
Or scattered hair
If you don't want to come to me. My mom has embroided a shirt for me
I'll wear it when I give myself to my darling",https://lyricstranslate.com/en/doslo-vrijeme-its-time.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/doslo-vrijeme-569.htm,Došlo vrijeme,['Hrvoje Grčević'],1993 - Došlo vrijeme,1993 - Skalinada 2,2001 - The best of br. 1,,,,,,
22,l6V8OOIw_1_22,Magazin,Magazin,Dovidjenja,21492,"Sanjam te u toploj boji
al' me java izdaje
cistih dusa kao moja 
malo je

Skidam tebe ispod koze
jer ti mjesto nije tu
a i sunce vise nije na jugu
sve su srece moje
tvoje zasluge
al' ovako vise duso ne ide
 
Ref. 2x
Dovidjenja nisi prijatelj ni gost
ne volim te vise nazalost
samo mahni kreni ne okreni se
jer vec sutra boljet ce me sve
kad se sjetim kako lijepo bilo je

Kad pomislim bas je zivot bezveze

Nebom siri svoje oci
a ja svoje zatvaram
jer ne zelim gledat
ako ne moram

Ref. 2x","https://tekstovi.net/2,95,3135.html",,,,,,,,,,,,,,,,,,,,,,
23,l6V8OOIw_1_23,Magazin,Magazin,Dusa juznjacka,19743,"Moje jedino srce 
ti medeno
kao grana puna 
zrelih tresanja

Na tvojim usnama 
secer do secera
a u oku topla 
suza s ledena
 
Moje sladjano 
svi se mi radjamo
na tom svijetu 
kao zlatne pahulje

Svi nekad zelimo 
da s nekim djelimo
svoje tajne u dnu 
srca skrivene

Jer ja sutra moram poc
kada prodje ova noc
sve ono sto smo 
bili mi zaboravi

Moje najdraze 
nista ne pomaze
kad u glavi ludi 
vijetar javi se

Tada usluvaju 
svercima sviraju
niko ne zna 
kako tada zove se

Jer ja sutra moram poc
kada prodje ova noc
sve ono sto smo 
bili mi zaboravi

Ref.
Daj mi daj mi daj
poljubac na kraj
ja cu slagat sve 
recih volim te

Ti si ti si ti
ja sam ja sam ja
takva ti je ta 
dusa juznjacka

Ref.","https://tekstovi.net/2,95,3137.html",,,,,,,,,,['Magazin'],https://diskografija.com/pjesma/dusa-juznjacka-585.htm,Duša južnjačka,,,,,,,,,,
24,l6V8OOIw_1_24,Magazin,Magazin,Dusu nemas da me na njoj nosis,38042,"Uvijek placam dvostruko
porez na naivce
al' bar mogu pogledat
svakome u lice

Imam pravo i na noc
crvenu od placa
uvijek dobijem ja
status promatraca
svoje rane lizi sam
kad ti vise ne trebam
 
Ref. 2x
Dusu nemas ti
da me na njoj nosis
ravno mi je sve
za me ne postojis

Ljubav ima rodni list
k'o nepoznat se vodis
imas pretplatu na tugu, prvi red
otkako se rodis

Nisi mi dao priliku
da ti budem zena
i da cekam te
lijepa umivena
nismo vise skupa u tom
sad se brani sutnjom

Ref. 3x","https://tekstovi.net/2,95,34253.html",,Dušu nemaš da me na njoj nosiš,You don't have a soul to carry me on it,,"Uvijek plaćam dvostruko
1
porez na naivce
al bar mogu pogledat
svakome u lice. Imam pravo i na noć
crvenu od plača
uvijek dobijem ja
status promatrača
svoje rane liži sam
kad ti više ne trebam. ref. 2x
Dušu nemaš ti
da me na njoj nosiš
ravno mi je sve
za me ne postojiš
Ljubav ima rodni list
ko nepoznat se vodiš
imaš pretplatu na tugu, prvi red
otkako se rodiš. Nisi mi dao priliku
da ti budem žena
i da čekam te
lijepa umivena
nismo više skupa u tom
sad se brani šutnjom. Ref. 3x","I always pay twice
That tax for naive ones
But, at least, I can
Look in anyone's eyes (face). I have my rights for the night
That is red because of crying
I always get
An observer's status
Lick your wounds alone
If you don't need me anymore. You don't gave a soul
To carry me on it
I don't care for everything
You don't exist to me
Love has its metrics
You lead it as unknown one
You've got prepayment for sadness, first row
Since your birth. You didn't give me an opportunity
To be a woman for you
And to wait for you
Beautifully cleansed
We're not together in it anymore
Now defend yourself with muteness",https://lyricstranslate.com/en/du%C5%A1u-nema%C5%A1-da-me-na-njoj-nosi%C5%A1-you-dont-have-soul-carry-me-it.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/dusu-nemas-da-me-na-njoj-nosis-16232.htm,Dušu nemaš da me na njoj nosiš,['Fedor Boić'],2012 - Split 2012,2014 - Najljepše ljubavne pjesme - Valentinovo,,,,,,,
25,l6V8OOIw_1_25,Magazin,Magazin,Dva i dva,11206,"Ref. 2x 
Reci ja, reci ja, reci ja 
da se zna, da se zna, da se zna
da sam najbolja je
jasno k'o dva i dva
reci ja, reci ja, reci ja
 
Kada pitam ko je ta
sto ti u pola noci fali
sto ti srce uzima
ciji dodir ti kozu pali

I kada pitam ko je ta
zbog koje ti vecer pada
da bi bila sigurna
sto puta mi reci sada

Ref. 2x

Kada pitam ko je ta
s kojom u mislima se ljubis
i bez koje ne mozes
ni da zaspes ni da se budis

Kada pitam ko je ta
zbog koje te muce snovi
da bih bila sigurna
sto puta mi ponovi

Ref. 3x","https://tekstovi.net/2,95,31576.html",,,,,,,,,,,,,,,,,,,,,,
26,l6V8OOIw_1_26,Magazin,Magazin,Dva zrna grozdja,45147,"Dva su zrna grozdja
ostala na stolu
oko nas je suton 
mirise na smolu

Dvije su noci malo
dva su dana kratka
ta dva zrna grozdja 
zadnja su al' slatka
 
Ref. 2x
Poljubi, poljubi me ti
po pijesku tijela 
nek' ostave nam trag

Poljubi, poljubi me ti
jer tako si mi drag

Poljubi, poljubi me ti
jer noc je kratka 
a sve u nama vri

Poljubi, poljubi me ti
dok zlatno grozdje zri

Oko nas je suton
minula je zega
dva ce zrna grozdja 
ostati od svega

Dvije su noci malo
dva su dana kratka
ta dva zrna grozdja
zadnja su al' slatka

Ref.","https://tekstovi.net/2,95,3139.html",,Dva zrna grožđa (1986),Two grains of grapes,Put putujem (1986),"Dva su zrna grožđa
1
ostala na stolu
oko nas je suton
miriše na smolu. Dvije su noći malo
dva su dana kratka
ta dva zrna grožđa
zadnja su al' slatka. Ref. 2x
Poljubi, poljubi me ti
po pijesku tijela
nek' ostave nam trag. Poljubi, poljubi me ti
jer tako si mi drag. Poljubi, poljubi me ti
jer noć je kratka
a sve u nama vri. Poljubi, poljubi me ti
dok zlatno grožđe zri. Oko nas je suton
minula je žega
dva će zrna grožđa
ostati od svega. Dvije su noći malo
dva su dana kratka
ta dva zrna grožđa
zadnja su al' slatka","Two grains of grapes
are left on a table
around us is a twilight
it smells like resin. Two nights are not enough
two days are short
those two grains of grapes
are the last, but sweet. Kiss me, kiss me
let ours bodies leave
their mark in the sand. Kiss me, kiss me
because I love you so. Kiss me, kiss me
because the night is short
and everything in us is on fire. Kiss me, kiss me
while golden grape ripens. Around us is a twilight
heat has passed
two grains of grapes
will left of everything. Two nights are not enough
two days are short
those two grains of grapes
are the last, but sweet",https://lyricstranslate.com/en/dva-zrna-gro%C5%BE%C4%91-1986-two-grains-grapes.html,,,,,,,,,,,,,,,
