,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_5_diskografija,Album_6_diskografija
51,Wm5tG4b5_1_51,Thompson,Thompson,Necu izdat' ja ,95947,"Kao stjena sto se ne da
zegama, divljim olujama
i ja nikad ne dam se
kroz stvarnost lutam

Zivot moj je poput hladne rijeke
beskrajan i vijuga se
iz nekog razloga neznana
negdje ipak prestaje
 
Nisam sudac, a ni mudrac
tesko nosim to kamenje
to breme sjecanja
na svojim ledjima

Gdje god dodjem, kud god prodjem
vec je netko odlucio
u ime onoga sto nas je stvorio
a nije se borio

Ref.
Necu izdat' ja Boga nikada
necu gasit' sunce koje s neba sja
necu zbog tebe rukom na sebe
jer ti me volis i ti se molis za mene","https://tekstovi.net/2,440,9776.html",Perkovic Marko-thompson,Necu izdat ja,I won’t surrender,"E, moj narode","Kao stjena što se ne da
1
žegama, divljim olujama
i ja nikad ne dam se
kroz stvarnost lutam.. Život moj je poput hladne rijeke
beskrajan i vijuga se,
iz nekog razloga neznana
negdje ipak prestaje.. Nisam sudac, a ni mudrac,
teško nosim to kamenje,
to breme sjećanja
na svojim leđima.. Gdje god dođem, kud god prođem
već je netko odlučio
u ime onoga što nas je stvorio
a nije se borio.. Refren
Neću izdat ja Boga nikada,
neću gasit sunce koje s neba sja,
neću zbog tebe rukom na sebe,
jer ti me voliš i ti se moliš za mene.","As a rock that wont give
through wild heats and storms
I never give up
In reality I wander. My life is as cold river
endless and moving
for some unknown reason
somewhere it stops. I'm not a jugde, nor wise man
It’s hard to bear these rocks
this burden of memories
on my back. Wherever I arrive, wherever I pass
Someone already decided
In the name of the one who made us
and has never fought back. Refrain:
I won't ever betray God
I won't extinguish the sun from the sky
I won't because of you
put a hand on myself
because you love me and you pray for me",https://lyricstranslate.com/en/necu-izdat-ja-i-won%E2%80%99t-surrender.html,['Thompson'],https://diskografija.com/pjesma/necu-izdat-ja-1555.htm,Neću izdat ja,"2002 - E, moj narode",2003 - Sve najbolje 1991-2003,,,,,,,
52,Wm5tG4b5_1_52,Thompson,Thompson,Neka nitko ne dira u moj mali dio svemira,99796,"Istok, Zapad, svako brani svoje
a ja ne sm'jem ono sto je moje oduvijek
jedini moj svijet

I samo zato za njih sam fasista
a nikad nisam htio tudje nista
samo nju, zemlju slobodnu
 
Mirno zivim ponosan na svome
makar nije uvijek sve po mome

Napadaju ta sluganska pera
k'o da oni branili su sela
misevi iz rupa izisli

Eh, sto im se povampire lica
kad se vije nasa sahovnica
sveta zastava

Mirno zivim ponosan na svome
makar nije uvijek sve po mome

Ref.
Nek' se cuje, nek' se zna
nek' vijori zastava
neka nitko ne dira
u moj mali dio svemira

U eteru lazi obmanjuju ljude
tako lako pravednima sude
jesam kriv zato sto sam ziv

Domoljublje prozvali fasizam
tako brani njihov komunizam
prozirna demagogija

Mirno zivim ponosan na svome
makar nije uvijek sve po mome

Ref. 2x

Ref. 2x","https://tekstovi.net/2,440,21343.html",Perkovic Marko-thompson,Neka ni‘ko ne dira u moj mali dio svemira,Let no one touch in my small piece of universe,Bilo jednom u Hrvatskoj,"Istok zapad svako brani svoje
1
a ja ne smijem ono što je moje
jedini moj svijet.. I samo zato za njih sam fašista
a nikad nisam 'tio tuđe ništa
samo nju, zemlju slobodnu.. Mirno živim ponosan na svome
makat nije uvijek sve po mome.... Napadaju ta sluganska pera
koda oni branili su sela
miševi, iz rupa izišli.. Eh što im se ovampire lica
kad se vije naša šahovnica
sveta zastava.. Mirno živim ponosan na svome
makar nije uvijek sve po mome.... Ref.
Nek se čuje nek se zna
Nek vijori zastava
Neka niko ne dira
U moj mali dio svemira.. U eteru laži obmanjuju ljude
tako lako pravdnima sude
jesam kriv, zato što sam živ.. Domoljublje prozvali fašizam
tako brne njihov komunizam
prozirna demagogija.. Mirno živim ponosan na svome
makar nije uvijek sve po mome.... Ref. 4x","East, west, everyone defends what is theirs,
But I can't (defend) what is mine,
My only world.. And because of that to them I am a fascist,
But I never wanted anything from others,
only her, free land.. Living quietly proud on what's mine,
Even though it doesn't always go my way.. They attack the slave feathers,
Like they defended the villages,
Mice, got out of holes.. Oh, how their faces become like a vampire (turn white),
When our checkerboard flys,
The holy flag.. Living quietly proud on what's mine,
Even though it doesn't always go my way.. Chorus
Let it be heard, let it be known,
Let the flag fly,
Let no one touch
In my small piece of universe. In the ether of lies they deceive people,
So easily the prosecute the innocent,
I am guilty, for being alive.. They called patriotism fascism,
It's how they defend their communism,
Transparent demagogy.. Living quietly proud on what's mine,
Even though it doesn't always go my way.. Chorus x4",https://lyricstranslate.com/en/neka-ni%E2%80%98ko-ne-dira-u-moj-mali-dio-svemira-let-no-one-touch-my-small-piece-universe.html,['Thompson'],https://diskografija.com/pjesma/neka-ni-ko-ne-dira-u-moj-mali-dio-svemira-10455.htm,Neka ni'ko ne dira u moj mali dio svemira,,,,,['Marko Perković Thompson'],['Marko Perković Thompson'],"['Marko Perković Thompson', 'Tiho Orlić', 'Damir Lipošek', 'Tomislav Mandarić']",,
53,Wm5tG4b5_1_53,Thompson,Thompson,Nema predaje,57604,"Mili Boze cudnih li vremena
da buducnost nema sjaja
moj je narod savio ramena
a bio je hrabriji od zmaja

Mili Boze apsurdnih vremena
kako li se nositi sa time
sad partija opet pravdu dijeli
a Hrvatsku nisu htjeli
 
Cesto Jude pravednima sude
svaku obijest kaznila je povijest

Ref.
Nema predaje
pjevajmo sinovi pobjede
mogu nas lomiti
al' nece slomiti
kad nam srca budu zajedno

Nema predaje
pjevajmo sinovi pobjede
oni ce mrziti
mi cemo ljubiti
svaku stopu svog
doma jedinog

Mili Boze je li to moguce
prkosili i bombi i metku
izborili Hrvatsko svanuce
sad smo opet na pocetku

Dobivamo politicke pljuske
iskrivljuju povijest u tisini
vodaju nas kao u magli guske
a pobjednici na margini

Cesto Jude pravednima sude
svaku obijest kaznila je povijest

Ref.

Zapucat ce gromovi
ugasit ce svijece
sve zivote i ljepote
al' ideju nece

Dignut ce se grobovi
za pobjede nove
gdje ste sada sokolovi
obranimo snove

Ref.","https://tekstovi.net/2,440,38767.html",Marko Perkovic Thompson,Nema predaje,No surrender!,Ora Et Labora (2013),"Mili Bože, čudnih li vremena
1
da budućnost nema sjaja
Moj je narod savio ramena
a bio je hrabriji od zmaja. Mili Bože, apsurdnih vremena
kako li se nositi sa time?
Sad partija opet pravdu dijeli,
a Hrvatsku nisu htjeli. Često Jude pravednima sude.
Svaku obijest kaznila je povijest. (Refren)
Nema predaje
pjevajmo sinovi pobjede!
Mogu nas lomiti,
Al' neće slomiti
kad nam srca budu zajedno. Nema predaje
pjevajmo sinovi pobjede!
Oni će mrziti,
mi ćemo ljubiti
svaku stopu svog
doma jedinog. Mili Bože, je li to moguće?
Prkosili i bombi i metku,
izborili hrvatsko svanuće,
sad smo opet na početku. Dobivamo političke pljuske
iskrivljuju povijest u tišini.
Vodaju nas kao male guske,
a pobjednici na margini. Često Jude pravednima sude.
Svaku obijest kaznila je povijest. (Refren). Zapucat će gromovi
ugasit će svijeće
sve živote i ljepote
al' ideju neće. Dignut će se grobovi
za pobjede nove.
Gdje ste sada sokolovi?
Obranimo snove!. (Refren)","Dear God, are those times so wicked
that future have lost all its shine?
my nation has bowed its back
when she was fiercer that the dragon!. Dear god, are those times so absurd,
how to deal with them?
Now the ""party"" is in charge again
when they doesn't even wanted Croatia. Often Judas put the honest ones at trial
at whim of anyone (our) history is punished!. Ref.
No surrender!
let's sing, sons of victory!
they can hurt us
but they will not broke us
as soon our heart will be together.. No surrender!
let's sing, sons of victory!
they will hate,
we will love instead
every footstep of (our) own unique
homeland. Oh dear God, is it really possible?
defied we have both bombs and bullets
voted we have for the croatian dawn
now we are back to the step one again?. We have earned political slapping
and they aretwisting history in silence
they are leading us like we were small geeses
and the winners are marginalized. Often Judas put the honest ones at trial
at whim of anyone (our) history is punished!. ref.. Thunders will be unleashed
they will shut any light
all life and beauty
but ideas never. Even the tombs themselves will stand up again
for new victories.
where are you now, Hawks
let's defend Dreams!. ref.",https://lyricstranslate.com/en/nema-predaje-no-surrender.html,['Thompson'],https://diskografija.com/pjesma/nema-predaje-16333.htm,Nema predaje,,,,,,,,,
54,Wm5tG4b5_1_54,Thompson,Thompson,Ora et labora,28240,"Mi smo ljudi krscani
i ne boj'mo se 'mrijet
Bog je pozva' nas
da mijenjamo svijet

Mi smo ljudi krscani
i ne boj'mo se 'mrijet
samo ljubav moze
spasit ovaj svijet

Ora et labora, znaj
to je put u vjecni raj
i zivot nije kraj
i moliti, raditi","https://tekstovi.net/2,440,39104.html",,Sokolov krik,Hawk scream,Ora et Labora,"Mi smo ljudi kršćani
I ne bojmo se 'mrijet
Bog je pozva' nas
Da mijenjamo svijet. Mi smo ljudi kršćani
I ne bojmo se 'mrijet
Samo ljubav može
Spasit ovaj svijet. Ora et labora znaj,
to je put u vječni raj
i život nije kraj
i moliti, raditi (x2). Ora et labora znaj,
to je put u vječni raj
i život nije kraj","We are Christians
And we are not afraid of dying
God has called us
To change the world. We are Christians
And we are not afraid of dying
Only love can
Save this world. Ora et labora, know
This is the way to eternal heaven
And the life is not the end
And pray, work (X2). Ora et labora, know
This is the way to eternal heaven
And the life is not the end",https://lyricstranslate.com/en/sokolov-krik-hawk-scream.html,['Thompson'],https://diskografija.com/pjesma/sokolov-krik-16325.htm,Sokolov krik,,,,,,,,,
55,Wm5tG4b5_1_55,Thompson,Thompson,"Ostavio sam te, draga",28243,"Tiho na prstima 
dolazis mi u san
ko rosa sa tuznog cvijeta
tvoj pogled je umoran

Tvoja ruka na mom srcu
kao nekad zaspala
prokleta je ova kisa 
sto te probudila
 
Ref.
Ostavio sam te, draga, a sad mi je zao
uzela je srce moje, nisam joj ga dao
ostavio sam te, draga, ne daj mi da molim
vratit cu se da ti kazem koliko te volim
ostavio sam te, draga, ne daj mi da molim
moja ce ti pjesma reci koliko te volim

Tri su zime za mnom, duso
od kada te nema
samo padaj, luda kiso
nevrijeme se sprema

Ljubio sam mnoge druge
da te zaboravim
lazu oni koji kazu
da vrijeme sve izlijeci

Ref.","https://tekstovi.net/2,440,19440.html",,Ostavio sam te draga,,Vjetar s Dinare,"Tiho, na prstima, dolazi mi u san
K'o rosa sa tu nog cvijeta
Tvoj pogled je umoran
Tvoja ruka na mom srcu. Kao nekad zaspala
Prokleta je ova kiša
što te probudila (x2). Ref.
Ostavio sam te draga,
A sad mi je žao
Uzela je srce moje,
Nisam joj ga dao
Ostavio sam te draga
Ne daj mi da molim
Vratit ću se da ti kažem
Koliko te volim
Ostavio sam te draga
Ne daj mi da molim
Moja će ti pjesma reći
Koliko te volim. Tri su zime za mnom, dušo
Od kada te nema
Samo padaj, luda kišo
Nevrijeme se sprema. Ljubio sam mnoge druge
Da te zaboravim
Lažu oni koji kažu
Da vrijeme sve izliječi(x2). Ref.. Tri su zime za mnom dušo...",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-ostavio-sam-te-draga-lyrics.html,['Thompson'],https://diskografija.com/pjesma/ostavio-sam-te-draga-1551.htm,Ostavio sam te draga,,,,,,,,,
56,Wm5tG4b5_1_56,Thompson,Thompson,Ovo mi dize tlak,21714,"Sta je mala
di si sad
kad ekipa luduje

Ovo je ples za urnebes
i za kratke haljine
 
Drhti zemlja, drhti zrak
ritam vozi kao vlak
bubanj cipa, 'ajde lipa 
ovo mi dize tlak

Ref. 2x
Ovo mi dize tlak
ovo je ritam jak
mala to je to
ovaj dir je ludilo

Drhti zemlja, drhti zrak
ritam vozi kao vlak
bubanj cipa, 'ajde lipa 
ovo mi dize tlak

Ref. 2x","https://tekstovi.net/2,440,11978.html",,Ovo mi diže tlak,Это мне поднимает давление,Geni kameni,"Šta je mala
di si sad
kad ekipa luduje. Ovo je ples za urnebes
i za kratke haljine. Drhti zemlja, drhti zrak
ritam vozi kao vlak
bubanj cipa, 'ajde lipa
ovo mi diže tlak. Ref. 2x
Ovo mi diže tlak
ovo je ritam jak
mala to je to
ovaj đir je ludilo. Drhti zemlja, drhti zrak
ritam vozi kao vlak
bubanj cipa, 'ajde lipa
ovo mi diže tlak. Ref. 2x","Что с тобой, детка,
Где ты сейчас,
Когда команда безумствует.. Этот танец для кутерьмы
И для коротких платьев.. Дрожит земля, дрожит воздух,
Ритм прёт как поезд;
Барабанная дробь, ну, красавица,
Это мне поднимает давление.. ПРИПЕВ: 2х
Это поднимает мне давление,
Это крутой ритм;
Детка, это - то что надо,
Этот круг - безумие.. Дрожит земля, дрожит воздух,
Ритм прёт как поезд;
Барабанная дробь, ну, красавица,
Это мне поднимает давление.. (Припев:) х2",https://lyricstranslate.com/en/ovo-mi-di%C5%BEe-tlak-%D1%8D%D1%82%D0%BE-%D0%BC%D0%BD%D0%B5-%D0%BF%D0%BE%D0%B4%D0%BD%D0%B8%D0%BC%D0%B0%D0%B5%D1%82-%D0%B4%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5.html,['Thompson'],https://diskografija.com/pjesma/ovo-mi-dize-tlak-1538.htm,Ovo mi diže tlak,,,,,,,,,
57,Wm5tG4b5_1_57,Thompson,Thompson,Pijem duso,35265,"Dunje mirisu na tvojoj kosulji
bol ne prestaje a vrijeme prolazi
kako si mi sada stara ljubavi
dusu stegla ruka proslosti

Idu godine i ova prolazi
sijede su u kosi a nervi umorni
ni uz pjesmu, ni uz vino nema pomoci
nocas umirem od ljubavi
 
Ref. 
Pijem duso, ne prestajem
pijem zbog tebe
zadnji put se tjesim
casom gorke sudbine

Pijem duso, pit cu
sve dok zora ne svane
s novim jutrom
zivot prestat ce 

Ref. 2x","https://tekstovi.net/2,440,16572.html",,Pijem dušo,,Vjetar s Dinare,"Dunje mirišu na tvojoj košulji
Bol ne prestaje a vrijeme prolazi
Kako si mi sada stara ljubavi
Dušu stegla ruka prošlosti. Idu godine i ova prolazi
Sijede su u kosi a nervi umorni
Ni uz pjesmu, ni uz vino nema pomoći
Noćas umirem od ljubavi. Pijem dušo, ne prestajem
Pijem zbog tebe
Zadnji put se tješim čašom gorke sudbine
Pijem dušo, pit ću, sve dok zora ne svane
S novim jutrom život prestat će",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-pijem-du%C5%A1o-lyrics.html,['Thompson'],https://diskografija.com/pjesma/pijem-duso-1549.htm,Pijem dušo,1998 - Vjetar s Dinare,2001 - The best of,,,,,,,
58,Wm5tG4b5_1_58,Thompson,Thompson,Pocetak,76178,"In pricipio erat verbum
et verbum erat apud Deum
et Deus erat verbum 

Na pocetku stvorio je svjetlo
i covjeka da Mu bude slika
evo ti pa vladaj zemljom pravedno
 
Prvo vrijeme covjek bjese dobar
bjese slika i prilika Boga
sve dok nije htio puno vise

Na svog brata digao je ruku
otimao zemlju, latio se maca
prevario svoga Oca i zagazi u grijeh

Ref. 2x
Kise padaju, polja radjaju, djeca sanjaju 
nije nas ostavio Bog

I od tada covjek vara Boga
na sve strane ratovi i droga
kao da je Zemlja izgubljeni svijet

Svadjaju se narodi i rase
i proroci lazni zaludjuju mase
djeca, vjera, tijelo, prodaje se sve

Nekad covjek bjese samo lovac
a sad bliznjeg ubija za novac
napada i krade i svijetom sije strah

Ref. 2x

Tvoje rijeci izvrnuli, Boze
k'o da s Vragom zive ispod koze
ne znaju za milost, ni za kajanje

A ja necu zivjet' u tom grijehu
necu takav put za nasu djecu
ej da moze moja pjesma popraviti svijet

Obranimo ljubav, ona svima treba
prastanje i nada darovi su s neba
pogledaj u oci Stvoritelju svom

Ref. 2x

Nije nas, nije nas
nije nas ostavio Bog
(2x) 

Ref. 2x","https://tekstovi.net/2,440,21335.html",,,,,,,,['Thompson'],https://diskografija.com/pjesma/pocetak-10451.htm,Početak,,,,,['Marko Perković Thompson'],['Marko Perković Thompson'],"['Marko Perković Thompson', 'Tiho Orlić']",,
59,Wm5tG4b5_1_59,Thompson,Thompson,Poljubi me,41003,"Skinut cu ti zvijezdu
visoko sa neba
da ti bude
sto si i ti meni

Pitat cu i mjesec
nek' mi da jos jednu
da nas prate
u carobnom svijetu
 
Poljubi me ljepoto
usnama dobrote
pjevat cu o nama
najljepse balade

Ref.
Hej, hej, hej
daj poljubi me
hej, hej, hej, hej

Hej, hej, hej
daj poljubi me
hej, hej, hej, poljubi me

Kao sunce dan
kao rosa san

Napisat cu ti pjesmu
najljepsu na svijetu
ocima sunca
oblakom po nebu

Zagrli me kao
kad noc zagrli san
na zalasku sunca
kad sakrije se dan

Ref.

Ref.","https://tekstovi.net/2,440,17696.html",,Poljubi me,poljubi me,,"Skinut ću ti zvijezdu visoko sa neba
da ti bude što si i ti meni
Pitat ću i mjesec nek' mi da još jednu
da nas prate u čarobnom svijetu
Poljubi me, ljepoto, usnama dobrote
pjevat ću o nama najljepše balade.. Hej, hej, hej, daj poljubi me
Hej, hej, heeej
Hej, hej, hej daj poljubi me
Kao sunce dan, kao rosa san.. Napisat ću ti pjesmu najljepšu na svijetu
Na očima sunca, oblakom po nebu
Zagrli me kao kad noć zagrli san
Na zalasku sunca, kad sakrije se dan
Poljubi me, ljepoto, usnama dobrote
Pjevat ću o nama najljepše balade.","I'll take a star, highly from heaven
to mean to you, what you mean to me
I'll ask moon to give me one more
to follow us in magical world
Kiss me beauty, with lips of goodness
I'll sing the most beautifull ballads about us. Hey, hey, hey please kiss me
Hey, hey, heeey
Hey, hey, hey please kiss me
as the sun kisses day and as the dew kisses a dream. I'll write to you the most beautiful poem
On the eyes of the sun, by cloud in the sky
Embrace me as the night embraces a dream
On the sunset when the day is hiding
Kiss me beauty with lips of goodnes
I'll sing the most beautiful ballads about us",https://lyricstranslate.com/en/poljubi-me-poljubi-me.html,['Thompson'],https://diskografija.com/pjesma/poljubi-me-1495.htm,Poljubi me,1995 - Vrijeme škorpiona,2009 - Druga strana,,,,,,,
60,Wm5tG4b5_1_60,Thompson,Thompson,Potonut cu (duet Danijela),16536,"Zivot je ko gorka knjiga
jedna radost, deset briga
slatka, prokleta ljubav te proganja
crno vino kad te gusi
a mamurluk ti u dusi
ljubav ostavlja ruze od katrana
 
Ref.
Potonut cu, s tobom umrijet cu
dok kise putuju
potonut cu, tebe ljubit cu
i umrijet cu

Nije nebo da ga gase
nit je mjesec samo za se
svaka duga sjaj rodi nekoga
crno vino kad te gusi
a mamurluk ti u dusi
ljubav ostavlja ruze od katrana

Ref.","https://tekstovi.net/2,440,16672.html",,Potonut ću,,Moli mala,"Život je ko gorka knjiga
jedna radost, deset briga
slatka, prokleta ljubav te proganja
crno vino kad te guši
a mamurluk ti u duši
ljubav ostavlja ruže od katrana. Ref.
Potonut ću, s tobom umrijet ću
dok kiše putuju
potonut ću, tebe ljubit ću
i umrijet ću. Nije nebo da ga gase
nit je mjesec samo za se
svaka duga sjaj rodi nekoga
crno vino kad te guši
a mamurluk ti u duši
ljubav ostavlja ruže od katrana. Ref. (x2)",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-potonut-%C4%87u-lyrics.html,"['Thompson', 'Magazin']",https://diskografija.com/pjesma/potonut-cu-32.htm,Potonut ću,,,,,,,,,
61,Wm5tG4b5_1_61,Thompson,Thompson,Povratak Bogu,8404,"Kada je Bog stvorio nebo
 zemlja tada bila, bila je pusta
 i vidije da tako, tako nije dobro
 i stvori covjeka svojega oblika

 Eto sve sto vidis 
neka bude tvoje
 oprosti nam Boze
 tako se ne moze
 
 Razmozit cu ljude
 izmislit drogu
 stvorit muzicare
 i rokere vrele

 Zaljubljene 
i uzbudjene zene
 posjec ce se trava
 svirati gitara

Pravit cemo samo 
velike orgije
 a Bogovi postat 
 postat ce rokvije 

Skrenuo je covjek 
 sa bozjega puta 
 pa on sada negdje 
 s tranputicom luta

 Ref. 2x
 Rastjerajmo tamu
 da nam jutra svanu

 Zato Boze zaboravi sve to 
 vrati nas na ono
 ono staro mjesto

 U prah i pepeo pretvori
 oprosti nam Boze 
 ipak smo mi tvoji

 Ref. 2x","https://tekstovi.net/2,440,40524.html",Perkovic Marko-thompson,Povratak Bogu,,Vrijeme škorpiona,"Kada je Bog stvorio nebo
zemlja tada bila, bila je pusta
i vidije da tako, tako nije dobro
i stvori čovjeka svojega oblika. Eto sve što vidiš
neka bude tvoje
oprosti nam Bože
tako se ne može. Razmnožit ću ljude
izmislit drogu
stvorit muzičare
i rockere vrele. Zaljubljene i uzbuđene žene
posijeće se trava
svirati gitara
pravit ćemo samo velike orgije
a bogovi postati,
postati će rokije
Skrenuo je čovjek
sa Božjega puta
pa on sada negdje
s tranputicom luta. Ref. 2x
Rastijerajmo tamu
da nam jutra svanu. Zato Bože zaboravi sve to
vrati nas na ono,
ono staro mjesto
U prah i pepeo pretvori
oprosti nam Bože
ipak smo mi tvoji. Ref. 2x",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-povratak-bogu-lyrics.html,['Thompson'],https://diskografija.com/pjesma/povratak-bogu-1504.htm,Povratak Bogu,,,,,,,,,
62,Wm5tG4b5_1_62,Thompson,Thompson,Prijatelji,131675,"Prijatelji, cesto mislim na vas
nije ovo vrijeme dobro za nas
nisu cure sto su bile
sve su se u gradu skrile
prijatelji, kako ste mi danas

Sjetite se na ponosne dane
kada jedan uz drugoga stane
sve smo mogli, sve smo smjeli
i bili smo sto smo htjeli
prijatelji, kako ste mi danas
 
Ref.
Kazite mi, jeste li se umorili
jesu li vas prevarili
je l' nas vrijeme pregazilo
kazite mi, pjevate li pjesme stare
kao nekad uzdignute glave
da l' ste isti kao nekada
prijatelji, cesto mislim na vas

Rado bih vas sve vidio zdrave
samo da nas opet skupa stave
pa da ko na prvoj crti
zapjevamo protiv smrti
prijatelji, kako ste mi danas

Ref.","https://tekstovi.net/2,440,6887.html",Perkovic Marko-thompson,Prijatelji,Friends,,"Prijatelji, često mislim na vas
1
nije ovo vrijeme dobro za nas
nisu cure što su bile
sve su se u gradu skrile
ej, prijatelji, kako ste mi danas. Sjetite se na ponosne dane
kada jedan uz drugoga stane
sve smo mogli, sve smo smjeli
i bili smo što smo htjeli
ej, prijatelji, kako ste mi danas. Ref.
Kažite mi, jeste li se umorili
jesu li nas prevarili
je l' nas vrijeme pregazilo
kažite mi, pjevate li pjesme stare
kao nekad uzdignute glave
da l' ste isti kao nekada
prijatelji, često mislim na vas. Rado bih vas sve vidio zdrave
samo da nas opet skupa stave
pa da ko na prvoj crti
zapjevamo protiv smrti
ej, prijatelji, kako ste mi danas","Friends, I often think of you.
These times aren't good for us.
The girls aren't what they were;
they're all hiding in the city.
Hey, friends, how are you doing now?. Remember the proud days
when we stood by one another.
All that we could, all we may,
and we did what we wanted.
Friends, how are you doing now?. Ref.
Tell me, are you tired?
Have you been conned?
Has our time passed?
Tell me, do you sing the old songs,
hold your head up as you did before,
are you the same as you used to be?
Friends, I often think of you.. I'd like to see you all healthy,
let us be together again,
just like on the front line
we sang in the face of death.
Friends, how are you doing today?",https://lyricstranslate.com/en/prijatelji-friends.html-0,['Thompson'],https://diskografija.com/pjesma/prijatelji-1544.htm,Prijatelji,1998 - Vjetar s Dinare,2001 - The best of,2003 - Sve najbolje 1991-2003,,,,,,
63,Wm5tG4b5_1_63,Thompson,Thompson,Prognanicka,830,"Zivim prognanickim, oskudnim zivotom
ja sam tezak slucaj i tesko me rijesiti
ja zivim od tudje milosti
samo pamtim i zelim vratiti

Kazu, treba biti strpljiv
a ti moras zapet' da bi bio sretan i slobodan
kazem, sretan i slobodan
ah, sve je to kocka kad je u pitanju igra
 
A ti smatras da je to neki veliki zlocin
jer svatko radi ono sto hoce
zato i nismo svi isti
a sta i da jesmo, sta i da jesmo

Ref. 2x
Odvedi me u moj grad
gdje je trava zelena, gdje su djeca sretna
odvedi me u moj grad
hocu kuci

Depresivan sjedim u hotelskoj sobi
i ne sjecam se zasto sam ovdje
nacelnik zdravstvene sluzbe kaze
opasno je disati

I zato zapalio sam jos jednu cigaretu
i ne vidim nikakve opasnosti
pa kome danas mozes vjerovati

Ja htjedoh biti ratnik
a oni ucinise da budem patnik
Boze, vjeruj u mene
prebrojavam ja godine
i ja cu kao i ti, Gospode
na kriz zbog slobode, slobode

Ref. 2x

Ref. 2x","https://tekstovi.net/2,440,62342.html",,Moj grad,My town,Vrijeme skorpiona,"Živim prognaničkim, oskudnim životom
ja sam težak slučaj i teško me riješiti
ja živim od tuđe milosti
samo pamtim i želim vratiti. Kažu treba biti strpljiv
a ti moraš zapeti
da bi bio sretan i slobodan
kažem sretan i slobodan, ah. Sve je to kocka kad je u pitanju igra
a ti smatraš da je to neki veliki zločin
jer svatko radi ono što hoće
zato nismo svi isti, a šta bi da jesmo
a šta bi da jesmo. Ref.
Odvedi me u moj grad
gdje je trava zelena
gdje su djeca sretna
odvedi me u moj grad, hoću kući. Depresivan sjedim u hotelskoj sobi
i ne sjećam se zašto sam ovdje
načelnik zdravstvene službe kaže
opasno je disati
i zato zapalio sam još jednu cigaretu
i ne vidim tu nikakve opasnosti. Ma kome danas možeš vjerovati
ja htjedoh biti ratnik
a oni učiniše da budem patnik
Bože vjeruj u mene, prebrojavam ja godine
i ja ću kao i ti Gospode na križ
zbog slobode, slobode. Ref. 4x","I live a persecuted, poor life
I'm a hard case and I'm hard to solve
I life off pity of others
I only remember and i want to get back. They say that you should be patient
and that you have to be persistent
To be happy and free
I say, happy and free, ah. Everything's a gamble when the game is at stake
And you think it's a big crime
Because everyone does what they want
Because we're not all the same, and what if we were
What if we were. Ref.
Take me back to my town
Where the grass is green
The children are happy
Take me back to my town, I want to go home. I sit in a hotel room depressed
And I don't remember why I'm here
The chief of the health service tells me
That it's dangerous to breathe
So i lit another cigarette
And I don't see any danger there. Who can you trust in today's world
I wanted to be a warrior
And they made me a sufferer
God, believe in me, I'm counting down the years
And I'll be crucified just like you, Lord
Because of freedom, freedom. Ref. 4x",https://lyricstranslate.com/en/moj-grad-my-town.html,['Thompson'],https://diskografija.com/pjesma/prognanicka-moj-grad-1496.htm,Prognanička (moj grad),1995 - Vrijeme škorpiona,2009 - Druga strana,,,,,,,
