,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Url_diskografija,Song_diskografija,Aranžman_diskografija
57,d/vUPGnO_1_57,Bijelo Dugme,Bijelo Dugme,Ovaj ples dame biraju,26802,"Ovaj ples dame biraju 
one to inace bolje znaju 
bez dileme 
biras mene 

Pocnimo bez veze 
i reci tom tvom da zaveze 
opusti se 
pridji blize 
 
Sad vec kasno je 
ali da mi je 
bar jednom, bar jednom 
proci suncanom stranom 

Uvijek me nervira 
kad neka tako lijepa zena 
voda kretena 

Oprezno da ne cuje on 
sapuces mi na uho 
adresu i telefon 

Kao sav fini svijet 
slazi mu da ides u toalet 
i eto to je to 

Nista posebno 
al' meni je vec pomalo dosadno 
da radim ono 
ono 

Naravno sad kasno je 
ali bar jednom da mi je 
bar jednom (x3) 
proci suncanom stranom","https://tekstovi.net/2,33,516.html",Bregovic Goran,Ovaj ples dame biraju,Ladies Choose the Dance,Uspavanka za Radmilu M. - 1983,"Ovaj ples dame biraju
1
one to inače bolje znaju
bez dileme
biraš mene. Počnimo bez veze
i reci tom tvom da zaveže
opusti se
priđi bliže. REF.
Sad već kasno je
ali da mi je
bar jednom
bar jednom
proći sunčanom stranom. Uvijek me nervira
kad neka tako lijepa žena
voda kretena. Oprezno da ne čuje on
šapučeš mi na uho
adresu i telefon. Ref.. Kao sav fini svijet
slaži mu da ideš u toalet
i eto to je to. Ništa posebno
al' meni je već pomalo dosadno
da radim ono,
ono. Naravno sad kasno je
ali bar jednom da mi je
bar jednom (x3)
proći sunčanom stranom","Ladies choose the dance
usually they know better
without a dilemma
I am your choice. let's just start
tell your guy to shut up
relax
come closer. Chorus:
Now it's to late
but I wish I could
only once
only once
walk on the sunny side. I always get annoyed
when such a beautiful women
holds hands with a jerk. carefully, so that he doesn't hear
you whisper your address and your phone number to my ear. Chorus:. Like decent folks,
lie to him that you need to use the bathroom
and that's it. Nothing special
but slowly I'm getting bored
of doing that. Of course, now it's too late
but only once I would like
only once (x3)
to walk on the sunny side",https://lyricstranslate.com/en/ovaj-ples-dame-biraju-ladies-choose-dance.html,,,['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/ovaj-ples-dame-biraju-9584.htm,Ovaj ples dame biraju,
58,d/vUPGnO_1_58,Bijelo Dugme,Bijelo Dugme,Ove cu noci naci blues,16865,"Ova noc nam nosi kraj
i znam, jos jedan tren
i ja sam sam, o sam

Reci ces zbogom
i to je sve, o to je sve
 
Jedna suza i sretan put
o ne, ne pitaj nista
tuzno je, tuzno sve

Ref.
Ove cu noci naci blues
o, samo blues

Ej, znam da trebas dom i mir
ej, neka ti drugi da
ono sve sto nisam ja
(3x)

Jedna suza i sretan put
ne pitaj nista
tuzno je, tuzno sve

Ref. 4x","https://tekstovi.net/2,33,11360.html",,Ove ću noći naći blues,Tonight I'll find blues,,"Ova noć nam nosi kraj
1
i znam, još jedan tren
i ja sam sam, o sam. Reći ćeš Zbogom
i to je sve, o to je sve. Jedna suza i sretan put
o ne, ne pitaj ništa
tužno je, tužno sve. Ref.
Ove ću noći naći blues
o, samo blues. Ej, znam da trebaš dom i mir
ej, neka ti drugi da
ono sve što nisam ja
(3x). Jedna suza i sretan put
ne pitaj ništa
tužno je, tužno sve. Ref. 4x","This night brings an end
And I know, for one more moment
I am alone too, oh alone. You will say goodbye
And it's everything, oh it's everything. One tear and have a nice trip
Oh no, don't ask me anything
It's sad, everything is sad. Ref.
Thonight I'll find blues
Oh, only blues. Ey, I know you need home and peace
Ey, so let other one give it to you
This everything that is not me
(3x). One tear and have a nice trip
Oh no, don't ask me anything
It's sad, everything is sad. Ref. 4x",https://lyricstranslate.com/en/ove-%C4%87u-no%C4%87i-na%C4%87i-blues-tonight-ill-find-blues.html,,,['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/ove-cu-noci-naci-blues-9568.htm,Ove ću noći naći blues,
59,d/vUPGnO_1_59,Bijelo Dugme,Bijelo Dugme,Padaju zvijezde,71540,"Padaju zvijezde 

Ona spava, luduje mjesec
ona spava i smijesi se
sutra putujem, pamti moje ime
pozeli srecu i ne zaboravi me
sanjaj, ne budi se
jutro ionako pokvarice sve
 
Ona spava, sanja mene, ona spava
boze, cuvaj mi ovo pile
ovu mrvu zlata i svile
sanjaj, ne budi se
jutro ionako pokvari sve

Ref.
Padaju zvijezde, za nju
padaju zvijezde
tu na mome jastuku
tiho, tiho

Padaju zvijezde, za nju
ptice se gnijezde
tu na mome jastuku
i tiho, tiho

Padaju zvijezde
boze, cuvaj mi ovo pile
ovu mrvu zlata i svile
sanjaj, ne budi se","https://tekstovi.net/2,33,517.html",Bregovic Goran,Padaju zvijezde,The stars are falling.,Bijelo dugme - 1984,"Ona spava, luduje mjesec
1
ona spava i smiješi se
sutra putujem, pamti moje ime
poželi sreću i ne zaboravi me
sanjaj, ne budi se
jutro ionako pokvarit će sve. Ona spava, sanja mene, ona spava
Bože, čuvaj mi ovo pile
ovu mrvu zlata i svile
sanjaj, ne budi se
jutro ionako pokvari sve. Ref.
Padaju zvijezde za nju
tu na mome jastuku
tiho, tiho padaju zvijezde za nju
ptice se gnijezde tu na mome jastuku
tiho tiho. Padaju zvijezde
Bože, čuvaj mi ovo pile
ovu mrvu zlata i svile
sanjaj, ne budi se","She's sleeping, the moon's gone wild,
While She sleeps, She gives him a smile.
I'll be gone tomorrow, remember my name.
Forget me not and Wish me luck,
Keep on dreaming, don't wake up.
The morning will spoil everything anyway.. She sleeps and dreams of me.
God, take care of my dear,
She's my little crumb of gold and silk.
Keep on dreaming, don't wake up.
The morning will spoil everything anyway.. The stars are falling, just for her,
The stars are falling, right here on my pillow.
shush, shush...
The stars are falling, just for her,
The birds are nesting, right here on my pillow.
shush, shush.... The stars are falling
God, take care of my dear,
She's my little crumb of gold and silk.
Keep on dreaming, don't wake up.
The morning will spoil everything anyway.",https://lyricstranslate.com/en/padaju-zvijezde-stars-are-falling.html,['Goran Bregović'],['Goran Bregović'],['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/padaju-zvijezde-5123.htm,Padaju zvijezde,
60,d/vUPGnO_1_60,Bijelo Dugme,Bijelo Dugme,Patim evo deset dana,25808,"Patim evo deset dana 
hej hej hej 
sve zbog cure svog jarana 
curo hej 
majko moja umrijet cu zbog nje 

Zna svo selo i njen tata 
joj joj joj 
da je volim iz inata 
blago njoj 
 
Prsten cu joj 
majko dati svoj 
prsten cu joj 
majko dati svoj 
prsten dat cu joj svoj 

Ti i ja 
iz inata, inata, inata","https://tekstovi.net/2,33,518.html",Bregovic Goran,Patim evo deset dana,Suffering for ten days now,Kad bi bio bijelo dugme - 1974,"Patim evo deset dana
1
hej hej hej
Sve zbog cure svog jarana,
curo hej
Majko moja umrijet ću zbog nje
majko moja umrijet ću zbog nje. Zna svo selo i njen tata
joj joj joj
da je volim iz inata
blago njoj
Prsten ću joj
majko dati svoj
Prsten ću joj
majko dati svoj
prsten dat ću joj svoj. Ti i ja
iz inata inata inata...","I been suffering for ten days now,
hey hey hey
all due to a friends girlfriend
hey girl
dear mother, I'll die because of her
dear mother, I'll die because of her. the entire village and her dad knows
joj joj joj
that I love her in spite of
it just soothes her
I'll give her
my ring, mother
I'll give her
my ring, mother
I'll give her my ring. you and I
in spite of, spite of, spite of",https://lyricstranslate.com/en/patim-evo-deset-dana-suffering-ten-days-now.html,,,['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/patim-evo-deset-dana-5416.htm,Patim evo deset dana,
61,d/vUPGnO_1_61,Bijelo Dugme,Bijelo Dugme,Pediculis pubis (duet Riblja Corba),35421,"Pediculis pubis 

Bio je novembar, il' place nebo, ili piski Bog
kad sam je ugled'o k'o misa pokislog
u mraku odvojim joj zvaku

Kazem joj, slusaj mala, dobices upalu pluca
hajmo do mene, iza ugla mi je kuca 
ja se smeskam, otada se ceskam
da, da, da 
 
Decembar u Sarajevu, Holiday Inn 
dama konzumira tonik i dzin 
smjeska se slatko, iz Zagreba je 
ovdje je na kratko 

I dok vani snijezi prica o krlezi 
stipu, stara, gatibo, mene to ne lezi 
hajmo gore, prelijepi stvore 

Pediculis pubis 
pediculis, pediculis pubis 

Bilo je toplo pice, zezanje i smejanje 
haljinu susi centralno grejanje 
idila, gola je bila

Kao i svaki glupi muski prasac 
polako, polako rastem k'o kvasac
takvi smo mi Srbi, zato me i svrbi
da, da, da 

I ko bi rek'o, soba puna parfema 
a ona kraljica sapuna, ulja i krema 
kakva greska, ala mi se ceska 

Ovo je stoput gore, stoput crnje nego u Nisu 
kada sam u vojsci fasov'o trisu 
veseli Bosanac zagriz'o, zagriz'o na mamac

Pediculis pubis 
pediculis, pediculis pubis ","https://tekstovi.net/2,33,519.html",Bregovic Goran,Pediculis pubis,Pediculis Pubis (duet with Riblja Čorba),Bijelo dugme - 1984,"Pediculis pubis...
1. Bio je novembar, il' plače nebo, ili piški Bog
kad sam je ugled'o k'o miša pokislog
u mraku odvojim joj žvaku. Kažem joj, slušaj mala, dobićeš upalu pluća
hajmo do mene, iza ugla mi je kuća
ja se smeškam, otada se češkam
da, da, da. Decembar u Sarajevu, Holiday Inn
dama konzumira tonik i džin
smješka se slatko, iz Zagreba je
ovdje je na kratko. I dok vani sniježi priča o Krleži,
stipu, stara, gatibo, mene to ne leži
hajmo gore, prelijepi stvore. Pediculis pubis
pediculis, pediculis pubis. Bilo je toplo piće, zezanje i smejanje
haljinu suši centralno grejanje
idila, gola je bila. Kao i svaki glupi muški prasac
polako, polako rastem k'o kvasac
takvi smo mi Srbi, zato me i svrbi
da, da, da. I ko bi rek'o, soba puna parfema
a ona kraljica sapuna, ulja i krema
kakva greška, ala mi se češka. Ovo je stoput gore, stoput crnje nego u Nišu
kada sam u vojsci fasov'o trišu
veseli Bosanac zagriz'o, zagriz'o na mamac. Pediculis pubis
pediculis, pediculis pubis","It was November - either the sky was crying or God pissing
When I saw her like a soaked mouse
In the dark, I shared some gum with her. I told her, listen girl, you'll get pneumonia
Come to my place, my house is just round the corner
And I smiled, and since then I've been scratching
Yeah, yeah, yeah. December in Sarajevo, Holiday Inn
The lady's consuming tonic and gin
Smiling sweetly, she's from Zagreb
Here for a short trip. And while it's snowing outside, she talks about Krleža
Come on, woman, let it go, I'm not into that
Let's go upstairs, you beautiful being. Pediculis pubis
Pediculis, pediculis pubis. There were warm drinks, jokes and laughs
The central heating drying her dress
Idyllic - she was naked. Just like ever other stupid male pig
Slowly, slowly, I rose like yeast
That's how we Serbs are... and that's why I'm itchy
Yeah, yeah, yeah. And who would have thought, in a room full of perfume
With her, the queen of soaps, oils and creams
What a mistake - man, am I itchy!. This is a hundred times worse, hundred times blacker than in Niš
When I had the clap in the army
This happy Bosnian bit down, bit down on a bug. Pediculis pubis
Pediculis, pediculis pubis",https://lyricstranslate.com/en/pediculis-pubis-duet-riblja-corba-pediculis-pubis-duet-riblja-corba.html,['Goran Bregović'],"['Goran Bregović', 'Bora Đorđević']",['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/pediculis-pubis-5128.htm,Pediculis pubis,
62,d/vUPGnO_1_62,Bijelo Dugme,Bijelo Dugme,Pjesma mom mladjem bratu,25262,"Grad Nis, grad Nis 
Ludvig van, peta simfonija 
kraticom u raj nikad stic' 
ovako cijepljen protiv rijetkih infekcija 

Drijema noc 
lazljiv mak 
spi li smrt 
u ovaj mahnit sat
u,u,u - sapuce mrak 
 
Los dan, kako si 
moj mladji brate, kise do neba 
ostacemo sami ti i ja 
u svijetu kome rod i ne treba 

Pritisce san 
ljepljiv i jak 
spi li smrt 
u ovaj mahnit sat
u,u,u - sapuce mrak","https://tekstovi.net/2,33,520.html",Bregovic Goran,Pjesma mom mladjem bratu,My Little Brother's Song,Doživjeti stotu - 1980,"Grad Niš, grad Niš
1
Ludvig van... peta simfonija
Kraticom u raj nikad stić'
Ovako cijepljen protiv rijetkih infekcija. Drijema noć
Lažljiv mak
Spi li smrt
U ovaj mahnit sat?
U,u,u - sapuče mrak. Loš dan, kako si,
Moj mlađi brate? Kiše do neba
Ostaćemo sami ti i ja
U svijetu kome rod i ne treba. Pritišće san
Ljepljiv i jak
Spi li smrt
U ovaj mahnit sat?
U,u,u - sapuče mrak","City of Niš, city of Niš
Ludwig van... fifth symphony
I'll never make it into heaven on this shortcut
Innoculated like this against a rare infection. The night slumbers
That lying poppy
Does death sleep
In this crazy hour?
Oo, oo, oo - the darkness whispers. A bad day, how are you
My little brother? It's raining right up to the sky
We'll end up alone, you and I
In a world where you don't even need family. Sleep's pressing
Sticky and strong
Does death sleep
In this crazy hour?
Oo, oo, oo - the darkness whispers",https://lyricstranslate.com/en/pjesma-mom-mladjem-bratu-my-little-brothers-song.html,,,,,,,,,,,,
63,d/vUPGnO_1_63,Bijelo Dugme,Bijelo Dugme,Pjesma za malu pticu,27174,"Svu noc kucala je 
na mom prozoru 
trideseta jesen 
prstima od kise a uzoru 

Dok si me budila 
ptico malena 
ti lijepa kao armija 
ispod zastava 
 
A ja komadic opsjene 
htio sam ti reci 
bjezi, bjezi od mene 

Boze, Boze steta za nas oboje 
sve bi bilo mozda i drugacije 
da smo se ranije  
sreli ti i ja 

Nisi smjela nikada 
ptico malena 
iz moje ruke ni jesti 
ni vodu piti 

Jer ja nosim jedan tuzan ugarak 
negdje na dnu grudi 
i ovo lice stranca 
i hiljadu bora 
i jedan ruzmarin 
koji ne vene 
zato bjezi, bjezi od mene

Bjezi, bjezi od mene
(2x)

Bjezi","https://tekstovi.net/2,33,521.html",Bregovic Goran,Pjesma za malu pticu,Song For A Little Bird,Pljuni i zapjevaj moja Jugoslavijo - 1986,"Svu noć kucala je
1
na mom prozoru
trideseta jesen
prstima od kiše a uzoru. Dok si me budila
ptico malena
ti lijepa kao armija
ispod zastava. A ja komadić opsjene
htio sam ti reći
bježi, bježi od mene. Bože, Bože šteta za nas oboje
sve bi bilo možda i drugačije
da smo se ranije
sreli ti i ja. Nisi smjela nikada
ptico malena
iz moje ruke ni jesti
ni vodu piti. Jer ja nosim jedan tužan ugarak
negdje na dnu grudi
i ovo lice stranca
i hiljadu bora
i jedan ružmarin
koji ne vene
zato bježi, bježi od mene. Bježi, bježi od mene
(2x). Bježi...","All night, it knocked
on my window
The thirtieth autumn
With fingers made of rain, unto dawn. While you were waking me up
Little bird
You, as beautiful as an army
Under the flags. And me, little piece of illusion,
I wanted to tell you:
Run, run away from me. God, God, it's a pity for the both of us
Everything could have been different, perhaps
Had we met sooner,
You and me. You never dared,
Little bird,
to eat nor to drink water from my hands. Because i bear a sad blow
somewhere at the bottom of my chest
And this stranger's face
And a thousand wrinkles
And a rosemary
that never withers
That's why you should run, run away from me. Run, run away from me
(2x). Run.",https://lyricstranslate.com/en/pjesma-za-malu-pticu-song-little-bird.html,['Goran Bregović'],['Goran Bregović'],['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/pjesma-za-malu-pticu-5151.htm,Pjesma za malu pticu,
64,d/vUPGnO_1_64,Bijelo Dugme,Bijelo Dugme,Pljuni i zapjevaj moja Jugoslavijo,53384,"Pljuni i zapjevaj
pljuni i zapjevaj, moja Jugoslavijo
matero i maceho, tugo moja i utjeho
moje srce, moja kuco stara

Moja dunjo iz ormara
moja nevjesto, moja ljepotice
moja sirota kraljice
Jugo, Jugice
 
Ovaj hljeb, evo lomim
moja Jugoslavijo
za tebe i bolje dane
konje neosedlane

Ovdje kome ne porastu zubi
e, kukala mu mati
ovdje nikad nece copor naci
ko ne nauci urlati

Ref.
Jugoslavijo na noge
pjevaj nek' te cuju
ko ne slusa pjesmu
slusace oluju

Ovaj hljeb, evo lomim
moja Jugoslavijo
za tebe i bolje dane
konje neosedlane

Moje srce, moja kuco stara
moja dunjo iz ormara
moja nevjesto, moja ljepotice
moja sirota kraljice

Ref. 2x","https://tekstovi.net/2,33,3645.html",,,,,,,,['Goran Bregović'],['Goran Bregović'],['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/pljuni-i-zapjevaj-moja-jugoslavijo-5145.htm,Pljuni i zapjevaj moja Jugoslavijo,
65,d/vUPGnO_1_65,Bijelo Dugme,Bijelo Dugme,Polubauk polukruzi polu Evropom,12227,"Ne pijem bevandu 
cista voda, cisto vino 
i pijan lose je 
ali pripit to je bijedno 

Polubauk polukruzi polu Evropom 
i zato ne podnosim petinge 
do daske ili cedno 
potucan lose je 
al' nedotucan bijedno 
 
Polubauk polukruzi polu Evropom 
i zato 

Hej ni r'n'r 
ne moze sjedecke 
mora stojecke 
i glasno sto glasnije 
forte fortissimo 
jako il' nikako","https://tekstovi.net/2,33,522.html",Bregovic Goran,Polubauk polukruži polu Evropom,Semi-spectre is semi-haunting semi-Europe,Uspavanka za Radmilu M. - 1983,"Ne pijem bevandu
1
čista voda
čisto vino
i pijan loše je
ali pripit to je bijedno. Polubauk plukruži polu Evropom
i zato ne podnosim petinge
do daske ili čedno
potučan loše je. Al' nedotučan bijedno. Polubauk polukruzi polu Evropom
i zato. Hej ni r'n'r
ne može sjedećke
mora stojećke
i glasno što glasnije
forte fortissimo
jako il' nikako","I don't drink wine with water
- pure water
- pure wine!
Being drunk is bad enough,
but semi-drunk is just pathetic!. Semi-spectre is semi-haunting semi-Europe
and therefore.... I can't stand petting
- all the way or prude!
Being fucked is bad enough,
but-semi-fucked - just pathetic!. Semi-spectre is semi-haunting semi-Europe
and therefore.... Hey! R'n'R can't be played sitting down!
It's gotta be played standing up!
And loud, as loud as possible,
forte, fortissimo!
ALL THE WAY, OR NO WAY!. (translated by Gavrilo Došen)",https://lyricstranslate.com/en/polubauk-polukruzi-polu-evropom-semi-spectre-semi-haunting-semi-europe.html,,,,,,,,,,,,
66,d/vUPGnO_1_66,Bijelo Dugme,Bijelo Dugme,"Pozurite, konji moji",23040,"Ponoc kuca, nano moja 
a ja nemam sna 
gdje su sada konji moji 
moja oka dva 

Zlatom cu ih potkovati 
pozlatit cu sve 
samo da me prije zore 
odnesu do nje 
 
Ref.
Dug je put
pozurite, konji moji 
dug je put 
brze, jos brze 
o, brze 
jurite kroz noc 

I ne kuni, stara mati 
sto ja nemam sna 
i ne kuni konje moje 
moja oka dva 

Znas kad meni na um padnu 
milovanja sva 
ja ne gledam je li ponoc 
ili sunce sja

Ref.","https://tekstovi.net/2,33,523.html",Bregovic Goran,"Požurite, konji moji","Hurry up, my horses",Šta bi dao da si na mom mjestu - 1975,"Ponoć kuca, nano moja
1
a ja nemam sna
gdje su sada konji moji
moja oka dva. Zlatom ću ih potkovati
pozlatit ću sve
samo da me prije zore
odnesu do nje. Ref.
Dug je put
požurite, konji moji
dug je put
brže, jos brže
o, brže
jurite kroz noć. I ne kuni, stara mati
što ja nemam sna
i ne kuni konje moje
moja oka dva. Znaš, kad meni na um padnu
milovanja sva
ja ne gledam je li ponoć
ili sunce sja. Ref.","It's midnight, my mother
And I can't sleep
Where are my horses now
My two eyes. I'll calk them with gold
I'll gild everything
Just so they can take me
To her before dawn. Chorus:
It's long way
Hurry up, my horses
It's long way
Faster, more faster
Oh, faster
Rush through night. And don't curse, my old mother,
Don't curse because I have no sleep
And don't curse my horses
My two eyes. You know that when I think about
All the sweet cuddling
I don't look if it's midnight
Or sun shines. Chorus",https://lyricstranslate.com/en/pozurite-konji-moji-hurry-my-horses.html,['Goran Bregović'],['Goran Bregović'],['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/pozurite-konji-moji-5418.htm,Požurite konji moji,
