Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Lyrics By_discogs,Album_title_discogs,Album_year_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
10,ADDMrKZd_1_10,Doris Dragović,Doris Dragović,Gabrijel,22148,"Takni me tilom, ka cistom svilom
kad prodjes ti meni kroz san
ne gledaj desno, ne ajde livo
bojim se da te uzme dan
lipo mi je, ne da mi se budit bez tebe

Ref. 2x
Bila je bila, bila svoja krila u snu
andjeo Gabrijel
spustija na me, a ima je ima tvoj lik
jubim te zauvik
 
Probudi mene kad parti vrime
i kad me svi zaborave
jer jubit druge, ja nemam cime
sve moje ode za tebe
lipo mi je, ne da mi se budit za tebe

Ref. 2x

Andjeo Gabrijel jubim te zauvik

Ref. 2x","https://tekstovi.net/2,518,16222.html",,Gabrijel,Gabriel,,"Takni me tilom, ka čistom svilom
kad prođeš ti meni kroz san
ne gledaj desno, ne ajde livo
bojim se da te uzme dan
lipo mi je, ne da mi se budit bez tebe. Ref. 2x
Bila je bila, bila svoja krila u snu
anđeo Gabrijel
spustija na me, a ima je ima tvoj lik
jubim te zauvik. Probudi mene kad parti vrime
i kad me svi zaborave
jer jubit druge, ja nemam čime
sve moje ode za tebe
lipo mi je, ne da mi se budit za tebe. Ref. 2x. Anđeo Gabrijel jubim te zauvik. Ref. 2x","Touch me with your body, like with pure silk
when you pass trough my dream,
don't look right, don't go left
I am afraid day will take you away
it feels nice, I don't want to wake up without you.. White, white, white (were) his wings in dream
Angel Gabriel
descended on me, and he looked like you,
I love you forever.. Wake me up when it is time to go
and when everybody forgets me
because they love others, I haven't anything to do with that,
all I have went for you
I feel nice, I don't want to wake up for you.... Ref. 2x. Angel Gabriel, I love you forever. Ref. 2x",https://lyricstranslate.com/en/gabrijel-gabriel.html-0,,,,Doris Dragović,Gabrijel,3:53,,Lice,,,,nan-Lice/nan-20 Godina S Ljubavlju/2007.0-The Platinum Collection/2014.0-Koncert U Lisinskom/2014.0-The Best Of Collection/2016.0-Live Spaladium Arena
11,ADDMrKZd_1_11,Doris Dragović,Doris Dragović,Hajde da se mazimo,17852,"O tebi mnogo ne znam
da l' si dobar ili los 
(los, los, los, los)
ali kad te poljubim
ti bi htio jos 
(jos, jos, jos, jos)
 
Od mene ne trazi
da ti pricam lazi
i sapucem ono volim te

Ref. 2x
Hajde da se mazimo
samo da se pazimo, molim te

Ne zanima me vise
da l' si dobar ili los 
(los, los, los, los)
svidjas mi se zato
sto me zelis jos 
(jos, jos, jos, jos)

Zato me ne trazi
da ti pricam lazi
i sapucem ono volim te

Ref.","https://tekstovi.net/2,518,9879.html",,Hajde da se mazimo,"Come on, let's cuddle",,"O tebi mnogo ne znam
da l' si dobar ili loš
(loš, loš, loš, loš)
ali kad te poljubim
ti bi htio još
(još, još, još, još). Od mene ne traži
da ti pričam laži
i šapućem ono ""volim te"". [Refren]
Hajde da se mazimo
samo da se pazimo, molim te. Ne zanima me više
da l' si dobar ili loš
(loš, loš, loš, loš)
sviđaš mi se zato
što me želiš još
(još, još, još, još). Zato me ne traži
da ti pričam laži
i šapućem ono ""volim te""","I don't know much about you
whether you're good or bad
(bad, bad, bad, bad)
but when I kiss
you want more
(more, more, more, more). Don't ask of me
to tell you lies
and to whisper to you that word ""I love you"". Chorus.
Come on, let's cuddle
just to care for each other, please. I'm not interested anymore
whether you're good or bad
(bad, bad, bad, bad)
I like you cause
you want me more
(more, more, more, more). So, don't ask of me
to tell you lies
and to whisper to you that word ""I love you""",https://lyricstranslate.com/en/hajde-da-se-mazimo-come-lets-cuddle.html,"O tebi mnogo ne znam
dal' si dobar ili los (los los los los)
ali kad te ljubim
ti bi htio jos (jos jos jos jos)

Od mene ne trazi
da ti pricam lazi
i sapucem ono O o o volim te

Hajde da se mazimo
samo da se pazimo,molim te
hajde da se mazimo
samo da se pazimo,molim te

Ne zanima me vise
dal' si dobar ili los ( los los los los)
svidjas mi se zato
sto me zelis jos (jos jos jos jos)

Zato me ne trazi
da ti pricam lazi
i sapucem ono O o o volim te

Hajde da se mazimo
samo da se pazimo, molim te
hajde da se mazimo
samo da se pazimo, molim te",Hajde da se mazimo,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/hajde-da-se-mazimo.html,Doris Dragović,Hajde Da Se Mazimo,,,Budi Se Dan,1990.0,,,1990.0-Budi Se Dan/2002.0-Emocije
12,ADDMrKZd_1_12,Doris Dragović,Doris Dragović,"Hej, Jugosloveni",9176,"Nitko ne smije u tebe da dirne
zemljo moja najdraza na svijetu
medje tvoje da ostanu mirne
k'o sokoli bit cemo u letu

Ref. 2x
Hej, Jugosloveni
nek' se cuje glas
mi smo slicni stijeni
jer bratstvo spaja nas
 
Nitko ne smije tebe da razdvaja
plavo more macem se ne sjece
krv junaka odavno nas spaja
i nitko nas pokoriti nece

Ref. 2x

Docekati navikli smo davno
prijatelja, a i mrskog vraga
mi zivimo i ginemo slavno
sve za tebe zemljo moja draga

Ref. 3x","https://tekstovi.net/2,518,18192.html",,Hej Jugosloveni,Hey Yugoslavians,Tigrica,"Niko ne smije u tebe da dirne
zemljo moja najdraža na svijetu
međe tvoje da ostanu mirne
k'o sokoli bit ćemo u letu. Ref. 2x
Hej, Jugosloveni
nek' se čuje glas
mi smo slični stijeni
jer bratstvo spaja nas. Niko ne smije tebe da razdvaja
plavo more mačem se ne siječe
krv junaka odavno nas spaja
i niko nas pokoriti neće. Ref. 2x. Dočekati navikli smo davno
prijatelja, a i mrskog vraga
mi živimo i ginemo slavno
sve za tebe zemljo moja draga. Ref. 3x","Nobody can touch you
my country, dearest in the world
your borders to remain peaceful
we will fly like hawks. Ref. 2x
Hey Yugoslavians
may the voice be heard
we are like a stone
because brotherhood is connecting us. Nobody can separate you
blue sea can't be cut with knife
heroes blood is connecting us since long ago
and nobody will conquer us. Chorus 2x. We've, long ago, got used to greeting
a friend, as well as a sea devil
we live and die in fame
all for you my dear country. Chorus 3x",https://lyricstranslate.com/en/Hej-Jugosloveni-Hey-Yugoslavians.html,,,,Doris Dragović,"Hej, Jugosloveni",,,Tigrica,,,,nan-Tigrica
13,ADDMrKZd_1_13,Doris Dragović,Doris Dragović,I da mi zrak zabrane,13303,"Ljubav mi je dosla iz daleka 
zalupila vrata za sobom 
prekrizila sto je do tad bilo 
i vezala mi dusu sa tobom 

Donio si meni svijetla dana 
i sve dobro doslo za nama 
poslalo te nebo zato
da mi kazes zeno zlato 
ti si samo za me rodjena 
 
Ref.
I da mi zrak zabrane 
samo da tebe meni ostave 
s tobom cu umrijeti 
zauvijek sama ostati","https://tekstovi.net/2,518,40385.html",,I da mi zrak zabrane,and even if they forbid me air,,"Ljubav mi je došla iz daleka
zalupila vrata za sobom
prekrižila što je do tad bilo
i vezala mi dušu sa tobom. Donio si meni svjetla dana
i sve dobro došlo za nama
poslalo te nebo zato
da mi kažeš ženo zlato
ti si samo za me rođena. [Refren]
I da mi zrak zabrane
samo da tebe meni ostave
s tobom ću umrijeti
zauvijek sama ostati","love came to me from afar
shut the door behind it
crossed out everything from the past
and tied my soul to you. you brought me the light of day
and everything good came with us
the sky sent you so
you could tell me ""woman, dear,
you were born for me"". [Refrain]
and even if they forbid me air
so long as they let me have you
I will die with you
I'll stay alone forever",https://lyricstranslate.com/en/i-da-mi-zrak-zabrane-and-even-if-they-forbid-me-air.html,,,,Doris Dragović,I Da Mi Zrak Zabrane,3:35,Vjekoslava Huljić,Ispuni Mi Zadnju Želju,,Tonči Huljić,,nan-Ispuni Mi Zadnju Želju/2007.0-The Platinum Collection/2010.0-Najljepše Ljubavne Pjesme/2019.0-Original Album Collection
14,ADDMrKZd_1_14,Doris Dragović,Doris Dragović,Idi sad,14555,"Priznat cu ti vec odavno
mi smo stara navika
da ti lazem nije fer
sad kad gubim i ja
reci bar rijec, tisina ubija
udari jako sam zasluzila
al' ostavi me
 
Ref.
Ako moras idi sad
ostat' ce na srcu trag
nije islo znam
al' nismo krivi ti i ja

Ako moras idi sad
lazu bio si mi drag
da je moglo
trajali bi ti i ja

Sve dok zivim bit' cu kriva
vidim ti u ocima
da se borim razlog nemam
samo sjecanja
reci bar rijec, tisina ubija
udari jako sam zasluzila
al' ostavi me

Ref.

Ref.","https://tekstovi.net/2,518,16221.html",,Idi sad,Go now,Lice,"Priznat cu ti vec odavno
mi smo stara navika
da ti lazem nije fer
sad kad gubim i ja
reci bar rijec, tisina ubija
udari jako sam zasluzila
al' ostavi me. Ref.
Ako moras idi sad
ostat' ce na srcu trag
nije islo znam
al' nismo krivi ti i ja. Ako moras idi sad
lazu bio si mi drag
da je moglo
trajali bi ti i ja. Sve dok zivim bit' cu kriva
vidim ti u ocima
da se borim razlog nemam
samo sjecanja
reci bar rijec, tisina ubija
udari jako sam zasluzila
al' ostavi me. Ref.. Ref.","I'll admit to you, we've been an old habit
For a long time now
It wouldn't be fair to lie to you
Now when I'm losing too
At least say something, the silence is killing me
Hit me hard, I deserve it
But instead you left me. Chorus
If you must go now
A mark will be left on my heart
I know it didn't work
But neither of us it to blame. If you must go now
They are lying, you were dear to me
If it was possible
You and I would have lasted. I'll be guilty for as long as I live
I can see it in your eyes
I have no reason to fight
Only memories
At least say something, the silence is killing me
Hit me hard, I deserve it
But instead you left me. Chorus. Chorus",https://lyricstranslate.com/en/idi-sad-go-now.html,,,,Doris Dragović,Idi Sad,4:04,,Lice,,,,nan-Lice
15,ADDMrKZd_1_15,Doris Dragović,Doris Dragović,Ima nesto u tome (feat. Jacques Houdek),2350,"Da se volimo k'o ljudi
nista lakse, nista teze
sve nas veze samo to
da se covjek pogubi
onda kad ne ljubi

Da se nadjemo k´o ljudi
rijeci malo da se druze
gdje je dobar obicaj da se uzvrati
jedno drugome onaj pravi osjecaj
 
Ref.
Ima nesto u tome
kad se volimo
odmah bolji smo

Ima nesto u tome
kako pogled tvoj
lezi na mome

Dali nebo pticama
dali Zemlju ljudima

I samo ljubav
da se sjete
da lete, da lete

Da stane srce malo treba
stane Zemlja, stane vjetar
stane kad te ugledam
stane kad te nema

Vjecnost dize sator svoj
(dize sator svoj)
za one koje volimo

Ref. 2x","https://tekstovi.net/2,518,60321.html",,Ima nešto u tome,There's Something In It,,"Da se volimo k'o ljudi
1
Ništa lakše, ništa teže
Sve nas veže samo to
Da se čovjek pogubi
Onda kad ne ljubi.. Da se nađemo k'o ljudi
Riječi malo da se druže
Gdje je dobar običaj
Da se uzvrati
Jedno drugome
Onaj pravi osjećaj.. Ima nešto u tome,
Kad se volimo, odmah bolji smo
Ima nešto u tome
Kako pogled tvoj leži na mome
Dali nebo pticama
Dali zemlju ljudima
I samo ljubav da se sjete
Da lete, da lete. Da stane srce, malo treba
Stane zemlja, stane vjetar
Stane kad te ugledam
Stane kad nema
Vječnost diže šator svoj
Za one koje volimo.","Let us love like people
Nothing easier, nothing harder
We're all tied together by
That one loses oneself
When he doesn't love. Let us find one another like people
Words should spend some together some time
Where the customs are good
To return
To one another
That right feeling. There's something in
Loving each other makes us better
There's something in
Your gaze resting on mine
Give the sky to birds
Give the earth to people
And all the love so they remember
To fly, to fly. Takes little to stop a heart
Earth stops, the wind stops
Stops when I see you
Stops when there's nothing
Eternity raises its tent
For the ones we love",https://lyricstranslate.com/en/ima-nesto-u-tome-theres-something-it.html,,,,Doris Dragović,Ima Nešto U Tome,4:21,Vjekoslava Huljić,Ima Nešto U Tome,2016.0,,,2016.0-Ima Nešto U Tome
16,ADDMrKZd_1_16,Doris Dragović,Doris Dragović,Ispuni mi zadnju zelju,21032,"Zbogom, sreco, podji dalje
meni nisi potrebna
tamo gdje me srce salje
nema vise povratka

Zbogom, sreco, ma gdje bila
nisi se ni sjetila
drugima si dolazila
a meni svetila
 
Ref.
Ispuni mi zadnju zelju
neka jednom prodje sve
cujes li me, cujes li me
ovih suza rijesi me

Ispuni mi zadnju zelju
nocas sviraj za mene
nek jos jednom srce plane
prije nego zora svane
pa zar trazim previse","https://tekstovi.net/2,518,12840.html",,Ispuni mi zadnju želju,Grant me a final wish,,"Zbogom, srećo, pođi dalje
meni nisi potrebna
tamo gdje me srce šalje
nema više povratka. Zbogom, srećo, ma gdje bila
nisi se ni sjetila
drugima si dolazila
a meni svetila. Ispuni mi zadnju želju
neka jednom prođe sve
čuješ li me, čuješ li me
ovih suza riješi me. Ispuni mi zadnju želju
noćas sviraj za mene
nek još jednom srce plane
prije nego zora svane
pa zar tražim previše","Farewell, my joy, go on your way
I've no need of you
There where my heart now sends me
There is no return. Farewell, my joy, wherever you might be
I've never even crossed your mind
To everyone you've been approaching
And vengeful to me. So grant me one final wish
May it once all end
Can you hear me, do you hear me
Rid me of these tears. Grant me a final wish
Play tonight for me
May my heart burn just one more time
Before the break of dawn
Oh, is it too much to ask",https://lyricstranslate.com/en/ispuni-mi-zadnju-zelju-grant-me-final-wish.html,"Zbogom, sreco, podji dalje
meni nisi potrebna
tamo gdje me srce salje
nema vise povratka

Zbogom, sreco, ma gdje bila
nisi se ni sjetila
drugima si dolazila
a meni svetila

Ispuni mi zadnju zelju
neka jednom prodje sve
cujes li me, cujes li me
ovih suza rijesi me

Ispuni mi zadnju zelju
nocas sviraj za mene
nek jos jednom srce plane
prije nego zora svane
pa zar trazim previse",Ispuni mi zadnju želju,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/ispuni-mi-zadnju-zelju.html,Doris Dragović,Ispuni Mi Zadnju Želju,3:30,Bratislav Zlatanović,Ispuni Mi Zadnju Želju,,Tonči Huljić,,nan-Ispuni Mi Zadnju Želju/nan-Rođendan U Zagrebu/2010.0-Najljepše Ljubavne Pjesme/2019.0-Original Album Collection/2019.0-Original Album Collection
17,ADDMrKZd_1_17,Doris Dragović,Doris Dragović,Ja nocas umirem,28622,"Nocas beremo, rajske jabuke
nocas jedemo, zlatne plodove
tiho letimo gore do neba
na bijelim krilima

Bio si moj kralj, sada si moj kraj
ne govori nista, samo dusu mi daj
vino ljubavi slatko opija
ko pjesma andjela

Ref.
Ja nocas umirem, na tvojim rukama
ja nocas umirem, u tvojim ocima
ja nocas umirem, na tvojim rukama
ja nocas umirem, dusa me ostavlja","https://tekstovi.net/2,518,6845.html",,Ja noćas umirem,Tonight I am dying,Budi se dan,"Noćas beremo rajske jabuke
1
Noćas jedemo zlatne plodove
Tiho letimo gore do neba
Na bijelim krilima. Bio si moj kralj, sada si moj kraj
Ne govori ništa, samo dušu mi daj
Vino ljubavi slatko opija
Ko' pjesma anđela. Ja noćas umirem na tvojim rukama
Ja noćas umirem u tvojim očima
Ja noćas umirem na tvojim rukama
Ja noćas umirem, duša me ostavlja. Aaaaaaaaa...
Ja noćas umirem
Aaaaaaaaa...
Ja noćas umirem. Bio si moj kralj, sada si moj kraj
Ne govori ništa, samo dušu mi daj
Vino ljubavi slatko opija
Ko' pjesma anđela. Ja noćas umirem na tvojim rukama
Ja noćas umirem u tvojim očima
Ja noćas umirem na tvojim rukama
Ja noćas umirem, duša me ostavlja. Aaaaaaaaa...
Ja noćas umirem
Aaaaaaaaa...
Ja noćas umirem
Aaaaaaaaa...
Ja noćas umirem
Aaaaaaaaa...
Ja noćas umirem
Aaaaaaaaa...
Ja noćas umirem
Aaaaaaaaa...
Ja noćas umirem...","Tonight we are taking heavenly apples
Tonight we are eating golden fruits
We are flying to the sky silently
On white wings. You were my king, now you're my end
Don't say anything, just give me (your) soul
Wine of love sweetly gets us drunk
Like the song of angel. Tonight I am dying, on your arms
Tonight I am dying, in your eyes
Tonight I am dying, on your arms
Tonight I am dying, (my) soul is leaving me. Aaaa....
Tonight I am dying
Aaaa...
Tonight I am dying. You were my king, now you're my end
Don't say anything, just give me your soul
Wine of love sweetly gets us drunk
Like the song of angel. Tonight I am dying, on your arms
Tonight I am dying, in your eyes
Tonight I am dying, on your arms
Tonight I am dying, (my) soul is leaving me",https://lyricstranslate.com/en/ja-no%C4%87-umirem-tonight-i-am-dying.html,"Nocas beremo, rajske jabuke
nocas jedemo, zlatne plodove
tiho letimo gore do neba
na bijelim krilima

Bio si moj kralj, sada si moj kraj
ne govori nista, samo dusu mi daj
vino ljubavi slatko opija
ko pjesma andjela

Ja nocas umirem, na tvojim rukama
ja nocas umirem, u tvojim ocima
ja nocas umirem, na tvojim rukama
ja nocas umirem, dusa me ostavlja",Ja noćas umirem,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/ja-nocas-umirem.html,Doris Dragović,Ja Noćas Umirem,,Milorad Petrić,Ti Si Čovjek Za Mene / Ja Noćas Umirem,1989.0,Zrinko Tutić,,1989.0-Ti Si Čovjek Za Mene / Ja Noćas Umirem/nan-Budi Se Dan/1990.0-Budi Se Dan/nan-Sve Želje Moje/2014.0-The Best Of Collection/2019.0-Original Album Collection
18,ADDMrKZd_1_18,Doris Dragović,Doris Dragović,Ja vjerujem,4790,"Oprosti mi, ovaj dan je bio los
a govore da bit ce gore jos
ljubavi nam treba kao ptici neba
za let, za let

Vidis li, ovo vrijeme krade sve
i dusu i dah, i odnosi nam sve
sagnute su glave, a ti snagu dajes nam
za let, za let
 
Ref. 2x
Ja vjerujem, ja vjerujem
da ljubav je iz cvijet iz kamena
reci mi rijec, ozdravi me
rijec mi u grlu zastaje

Jer trebam te
jer trebam te
dok svijeta ne nestane

Ref. 2x","https://tekstovi.net/2,518,53028.html","Davor Pastuovic, Doris Dragovic",Ja vjerujem,I believe,Ja vjerujem,"Oprosti mi, ovaj dan je bio loš
1
a govore da bit će gore još
ljubavi nam treba kao ptici neba
za let, za let. Vidiš li, ovo vrijeme krade sve
i dušu i dah, i odnosi nam sve
sagnute su glave, a ti snagu daješ nam
za let, za let. Ref. 2x
Ja vjerujem, ja vjerujem
da ljubav je iz cvijet iz kamena
reci mi riječ, ozdravi me
riječ mi u grlu zastaje. Jer trebam te
jer trebam te
dok svijeta ne nestane. Ref. 2x","Forgive me, this day has been bad
And they say it will be even worse
We need love like a bird need the sky
To fly, to fly. Do you see, this time steals everything away
The soul and the breath, it takes it all away
The heads are bowed down, and you give us strength
To fly, to fly. [Chorus]
I believe, I believe
That love is a flower out of stone
Tell me a word, heal me
The word's stuck in my throat. For I need you
For I need you
Until the world is no more. [Chorus]",https://lyricstranslate.com/en/ja-vjerujem-i-believe.html,,,,Doris Dragović,Ja Vjerujem,4:21,Dado Pastuović,Ja Vjerujem,2009.0,Dado Pastuović,,2009.0-Ja Vjerujem/2014.0-Koncert U Lisinskom/2016.0-Live Spaladium Arena
19,ADDMrKZd_1_19,Doris Dragović,Doris Dragović,Jedini,56085,"Jedini, jos si uvik vitar nemirni
a jedrenjak moje ljubavi
su tvoji poljupci napustili

Jedini, u koju luku nocas pristati 
kad bez svitla sto mi dajes ti
bez zvizda ja cu se nasukati
nitko me nece pronaci
 
Ref.
Necu da cujem za tebe
a to mi teze je od svake nevoje
jer kada oci zatvorin
u bol se pretvorin i odmah razdilim

Jedan dio od mene je
onaj sto bizi od tebe
a onaj drugi pravi je
sto ljubit' tebe ne prestaje

Jedini, u koju luku nocas pristati
kad bez svitla sto mi dajes ti
bez zvizda ja cu se nasukati
nitko me nece pronaci

Ref. 2x

Jedini, jos si uvik vitar nemirni","https://tekstovi.net/2,518,16220.html",,Jedini,My Only One,The Platinum Collection,"Jedini, još si uvik vitar nemirni
1
A jedrenjak moje jubavi
Su tvoji poljupci napustili. Jedini, u koju luku noćas pristati
Kad bez svitla što mi daješ ti
Bez zvizda ja ću se nasukati
Niko me neće pronaći. REF
Neću da čujem za tebe
A to mi teže je o svake nevoje
Jer kada oči zatvorin
U bol se pretvorin i odmah razdilin
-
Jedan dil od mene je
Onaj što biži od tebe
A onaj drugi pravi je
Što ljubit' tebe ne prestaje. Jedini, u koju luku noćas pristati
Kad bez svitla što mi daješ ti
Bez zvizda ja ću se nasukati
Niko me neće pronaći. Ref.. Ref.. Jedini, još si uvik vitar nemirni","My only one, you are still the restless wind
And all your kisses abandoned
My love's sailboat. My only one, to which port am I to moor tonight
When without your light,
Without the stars I will strand
No one will find me. [Refrain]
I don't want to hear about you
And that is harder for me than any trouble
Because when I cloe my eyes
I turn into pain and split in parts instantly
-
A part of me is
The one that runs away from you
And the other part is the real one
The one that doesn't stop loving you. My only one, to which port am I to moor tonight
When without your light,
Without the stars I will strand
No one will find me. [Refrain]. [refrain]. My only one, you are still the restless wind",https://lyricstranslate.com/en/jedini-my-only-one.html,,,,Doris Dragović,Jedini,3:35,,Baklje Ivanjske,,,,nan-Baklje Ivanjske/nan-Rođendan U Zagrebu/nan-20 Godina S Ljubavlju/2002.0-Emocije/2007.0-The Platinum Collection/2010.0-Najljepše Ljubavne Pjesme/2014.0-Koncert U Lisinskom/2014.0-The Best Of Collection/2016.0-Live Spaladium Arena/2019.0-Original Album Collection
20,ADDMrKZd_1_20,Doris Dragović,Doris Dragović,Jubavi ric,2047,"U svakome ima
i svitla i mraka
i bacaju kamen 
uvik oni losi
jer ne fali ludjaka

A valja bit' covik
i letit' i padat'
i uvik se nadat'
jer znas na kraju
kome racun ces polagat'
 
Ref.
I poslidnja ric
i prvi plac
mogu razdilit' more
za put do sebe nac'
ucinit' cu sve
srcen sta jubit' more

A bit' ce lipo cut'
da vridija je trud
jer je jubav
svitlila mi put
jer izlici svit
jubavi ric

Ja budin se s viron
i zaspat' cu s miron
jer san gomilu drace
sta je sva'ko nadje
makla dobrin dilon

Ref.

Ref.","https://tekstovi.net/2,518,60452.html",,Jubavi rič,A Loving Word,,"U svakome ima i svitla i mraka
i bacaju kamen uvik oni loši
jer ne fali luđaka. A valja bit' čovik, i letit i padat
i uvik se nadat jer znaš na kraju
kome račun ćeš polagat. [Refren]
I poslidnja rič i prvi plač
mogu razdilit more
za put do sebe nać učinit ću sve
srcen šta jubit more. A bit će lipo čut da vridija je trud
jer je jubav svitlila mi put
jer izliči svit
jubavi rič. Ja budin se s viron
i zaspat ću s miron
jer san gomilu drače
šta je svako nađe
makla dobrin dilon. [Refren]","There is light and dark in each one of us
And it is always the bad ones who cast the stone
Cause there is no shortage of mad men. And one should be human, fly and fall
And always hope cause you know at the end
Who will judge you at the final court. [Refrain]
And the last word and the first cry can
Split the sea
To find the way to myself I will do everything
With the heart that knows how to love. And it will be nice to hear that the effort was worth it
Cause love showed me the way
Cause the world can be cured
By a loving word. I wake up with faith
And I will fall asleep in peace
Cause a great deal of weed
Found by everyone
I had put away with a good deed. [Refrain]",https://lyricstranslate.com/en/jubavi-ric-loving-word.html,,,,Doris Dragović,Jubavi Rič,4:16,Vjekoslava Huljić,Jubavi Rič,2015.0,,,2015.0-Jubavi Rič/2016.0-Live Spaladium Arena
