Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Album_10_diskografija,Album_11_diskografija,Album_12_diskografija,Album_13_diskografija,Album_14_diskografija,Album_15_diskografija,Album_16_diskografija,Album_17_diskografija,Album_18_diskografija,Album_19_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Lyrics By_discogs,Music By_discogs,Album_title_discogs,Album_year_discogs,Featuring_discogs,All_albums_discogs
zT3Xu5sD_1_43,Mišo Kovač,Mate Mišo Kovač,Kada pjevam suze teku,49632,"Po svijetu me vodila dusa
i zivot sav ide za njom
jer pamet ni srce ne slusa
ja zivim za pjesmu i lom

Pod rukom ja nosim gitaru
da s ljudima podijelim bol
i ljubav zaboravim staru
jer drugi je sada sa njom

Ref. 2x
Ja kad pjevam suze teku
i niz lice same krenu
ma neka teku, neka peku
volio sam ja tu zenu","https://tekstovi.net/2,692,8349.html",,,,,,,,,,,['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/kada-pjevam-suze-teku-8735.htm,Kada pjevam suze teku,,,,,,,,,,,,,,,,,,"Po svijetu me vodila duša
I život sav ide za njom
Jer pamet ni srce ne sluša
Ja živim za pjesmu i lom

Pod rukom ja nosim gitaru
Da s ljudima podijelim bol
I ljubav zaboravim staru
Jer drugi je sada sa njom

Ja kad pjevam suze teku
I niz lice same krenu
Ma neka teku, neka peku
Volio sam ja tu ženu",Kad pjevam suze teku,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kad-pjevam-suze-teku.html,Mišo Kovač,Kada Pjevam Suze Teku,3:16,,,Dalmatino,,,nan-Dalmatino/2009.0-Jedan Dan Života - Live Collection/2012.0-100 Originalnih Hitova/nan-The Best Of Collection
zT3Xu5sD_1_44,Mišo Kovač,Mate Mišo Kovač,Kap od mora,4137,"Koliko sam puta ruke sklopio
koliko ti puta ime prokleo
sve sto je bilo k'o prah se rasulo
negdje na dnu srca
k'o staklo slomilo

Koliko me puta ljubav izdala
koliko je lazi kisa isprala
nesretna te zvijezda uvijek pratila
isto sto i meni tebi vratila
 
Ref.
Dala si mi ti samo kap od mora
toliko te moja ljubav stajala
dala si mi ti samo kap zivota
slomila si srce koje nisi smjela
nisi cula glas ni duse ni tijela

Ref. 2x","https://tekstovi.net/2,692,43215.html",,,,,,,,,,,['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/kap-od-mora-5325.htm,Kap od mora,,,,,,,,,,,,,,,,,,"Koliko sam puta ruke sklopio
Koliko ti puta ime prokleo
Sve što je bilo ko' prah se rasulo
Negdje na dnu srca ko' staklo slomilo

Koliko me puta ljubav izdala
Koliko je laži kiša isprala
Nesretna te zvijezda uvijek pratila
Isto što i meni tebi vratila

Dala si mi ti samo kap od mora
Toliko te moja ljubav stajala
Dala si mi ti samo kap života
Slomila si srce koje nisi smjela
Nisi čula glas ni duše ni tijela",Kap od mora,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kap-od-mora.html,Mišo Kovač,Kap Od Mora,4:13,,,100 Originalnih Hitova,2012.0,,2012.0-100 Originalnih Hitova
zT3Xu5sD_1_45,Mišo Kovač,Mate Mišo Kovač,Kosulja od zlata,218,"Imala si kosu boje sunca
i rumene usne, pune sutnje
nosila si kosulju od zlata
i drhtala, sva od neke slutnje

Svako vece stajala si tako
sa ograde vrta si me zvala
kosulja je krila tvoje srce
sto ga nikad nikom nisi dala
 
Al' si jednom, ipak, posla za mnom
samo jednom pognula si glavu
molila si zvijezde da se skriju
a kosulja pala je u travu

Samo jednom ljubila si tako
samo jednom volio sam zenu
ali, ti si kosulju vec digla
i ustala, tudja u tom trenu","https://tekstovi.net/2,692,64011.html",,,,,,,,['Dušan Šarac'],['Krste Juras'],['Stipica Kalogjera'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/kosulja-od-zlata-11637.htm,Košulja od zlata,,,,,,,,,,,,,,,,,,"Imala si kosu boje sunca
I rumene usne pune šutnje
Nosila si košulju od zlata
I drhtala sva od neke slutnje

Svako veče stajala si tako
Sa ograde vrta si me zvala
Košulja je krila tvoje srce
Što ga nikad nikom nisi dala

Al si jednom ipak pošla za mnom
Samo jednom pognula si glavu
Molila si zvijezde da se skriju
A košulja pala je u travu

Samo jednom ljubila si tako
Samo jednom volio sam ženu
Ali ti si košulju već digla
I ustala tuđa u tom trenu

*

Imala si kosu boje sunca
I rumene usne pune šutnje
Nosila si košulju od zlata
I drhtala sva od neke slutnje

Svako veče stajala si tako
Sa ograde vrta si me zvala
Košulja je krila tvoje srce
Što ga nikad nikom nisi dala

Al si jednom ipak pošla za mnom
Samo jednom pognula si glavu
Molila si zvijezde da se skriju
A košulja pala je u travu

Samo jednom ljubila si tako
Samo jednom volio sam ženu
Ali ti si košulju već digla
I ustala tuđa u tom trenu",Košulja od zlata,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kosulja-od-zlata.html,Mišo Kovač,Košulja Od Zlata,3:36,Krsto Juras,,Ovo Je Naša Noć,,,nan-Ovo Je Naša Noć/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_46,Mišo Kovač,Mate Mišo Kovač,La paloma,5587,"Sutra kad ti oci
izgube topli sjaj
snovi nek' se vrate
u stari juzni kraj

Sutra kada ti tuga
jedini bude drug
s pjesmom bjela ptica
znat ce prevarit nju
 
Ref.
Una paloma blanka
pjesmom te trazi
kad dusa sniva
kada umiru lazi

Njezna k'o bjela ptica
place gitara
ljubav je mrtva
zivi jos samo nada

Tebi jednom cu doc
umoran u zoru
da se vratim na obalu snova
k'o rijeka moru svom

Ref.","https://tekstovi.net/2,692,47398.html",,,,,,,,['Sebastian Yradier'],['Ivo Mikuličin'],['Mato Došen'],['Mate Mišo Kovač'],1988 - Koncert - uživo,"1999 - Pjevaj, legendo",https://diskografija.com/pjesma/la-paloma-7057.htm,La paloma,2006 - The platinum collection,"2006 - The platinum collection - Ivo Robić
Aranžman: Stjepan Mihaljinec",2007 - Best of live - uživo - Davor Radolfi & Ritmo Loco,,,,,,,,,,,,,,,"Sutra kad ti oči izgube topli sjaj
Snovi nek se vrate u stari južni kraj
Sutra kad ti tuga jedini bude drug
S pjesmom bijela ptica znat će prevarit nju

Una Paloma blanka pjesmom te traži
Kad duša sniva kada umiru laži
Nježno ko bijela ptica plače gitara
Ljubav je mrtva, živi još samo nada

Tebe jednom ću doć umoran u zoru
Da sa vratim na obalu snova
Ko rijeka moru svom

*

Una Paloma blanka pjesmom te traži
Kad duša sniva kada umiru laži
Nježno ko bijela ptica plače gitara
Ljubav je mrtva, živi još samo nada

Tebe jednom ću doć umoran u zoru
Da sa vratim na obalu snova
Ko rijeka moru svom",La Paloma,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/la-paloma.html,Mišo Kovač,La Paloma,,Ivo Mikuličin,,Koncert,,,"nan-Koncert/2002.0-Pjevaj, Legendo (19 Velikih Hitova)/2006.0-The Platinum Collection"
zT3Xu5sD_1_47,Mišo Kovač,Mate Mišo Kovač,Laka ti noc,16624,"Laku noc zlato moje
ja ti zelim mirne snove
makar sam vec davno
ne sanjam

A i bolje da je tako
jer mi nebi bilo lako
kad bi mi
u snove dosla ti

Ref. 2x
Laka ti noc, laka ti noc
laku noc
laka ti noc, laka ti noc
ja necu doc","https://tekstovi.net/2,692,20202.html",,,,,,,,['Mario Mihaljević'],['Mario Mihaljević'],['Branimir Mihaljević'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/laka-ti-noc-9036.htm,Laka ti noć,,,,,,,,,,,,,,,,,,"Laku noć zlato moje
Ja ti želim mirne snove
Makar sam već davno ne sanjam

A i bolje da je tako
Jer mi ne bi bilo lako
Kad bi mi u snove došla ti

Laka ti noć, laka ti noć, laku noć
Laka ti noć, laka ti noć, ja neću doć

Laka ti noć, laka ti noć, laku noć
Laka ti noć, laka ti noć, ja neću doć

Laku noć zlato moje
Ja ti želim mirne snove
Makar sam već davno ne sanjam

A i bolje da je tako
Jer mi ne bi bilo lako
Kad bi mi u snove došla ti

Laka ti noć, laka ti noć, laku noć
Laka ti noć, laka ti noć, ja neću doć

Laka ti noć, laka ti noć, laku noć
Laka ti noć, laka ti noć, ja neću doć
",Laka ti noć,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/laka-ti-noc.html,Mišo Kovač,Laka Ti Noć,,,,Ja Sam Kovač Svoje Sreće,,,nan-Ja Sam Kovač Svoje Sreće
zT3Xu5sD_1_48,Mišo Kovač,Mate Mišo Kovač,Malo mi je jedan zivot s tobom,65684,"Malo mi je jedan
jedan zivot s tobom
sve je lakse nego
nego reci zbogom

Ref. 2x
Ja te molim, ja te molim
jos samo jedan dan
a onda neka umrem
nek utonem u san
 
Malo mi je jedan
jedan zivot s tobom
srce se ne stidi
klecim tu pred tobom

Ref. 2x

Malo mi je jedan
jedan zivot s tobom
srce se ne stidi
klecim tu pred tobom

Ref. 2x","https://tekstovi.net/2,692,8345.html",,Malo mi je jedan zivot s tobom,One Life With You Is Not Enough For Me,,"Malo mi je jedan
jedan zivot s tobom
sve je lakse nego
nego reci zbogom. Ref. 2x
Ja te molim, ja te molim
jos samo jedan dan
a onda neka umrem
nek utonem u san. Malo mi je jedan
jedan zivot s tobom
srce se ne stidi
klecim tu pred tobom. Ref. 2x. Malo mi je jedan
jedan zivot s tobom
srce se ne stidi
klecim tu pred tobom","One life with you is
Not enough for me.
Everything is easier
Than saying goodbye.. (Chorus x2)
I beg you, I beg you
Just one more day
And then may I die
May I fall to sleep. One life with you is
Not enough for me.
Heart is not ashamed
I'm kneeling here in front of you.. (Chorus x2). One life with you is
Not enough for me.
Heart is not ashamed
I'm kneeling here in front of you.",https://lyricstranslate.com/en/malo-mi-je-jedan-zivot-s-tobom-one-life-you-not-enough-me.html,['Đorđe Novković'],['Marina Tucaković'],['Mato Došen'],['Mate Mišo Kovač'],1987 - Malo mi je jedan život s tobom,1988 - Koncert - uživo,https://diskografija.com/pjesma/malo-mi-je-jedan-zivot-s-tobom-7066.htm,Malo mi je jedan život s tobom,"1999 - Pjevaj, legendo",2002 - Zvuk osamdesetih Zabavna i Pop 1988 - 1989,2003 - Najdraže pjesme Miše Kovača,2004 - Zabavni megamix,2006 - The platinum collection,2007 - Đorđe Novković - Gold collection,2007 - Live collection - uživo,2014 - Najljepše ljubavne pjesme - Valentinovo,,,,,,,,,,,,,Mišo Kovač,Malo Mi Je Jedan Život S Tobom,,,,Malo Mi Je Jedan Život S Tobom,,,"nan-Malo Mi Je Jedan Život S Tobom/nan-Koncert/1989.0-Samo Nas Nebo Rastavit Može/1997.0-Najbolje/2002.0-Pjevaj, Legendo (19 Velikih Hitova)/nan-Najdraže Pjesme Miše Kovača/2006.0-The Platinum Collection/2010.0-Najljepše Ljubavne Pjesme/2012.0-100 Originalnih Hitova/nan-The Best Of Collection"
zT3Xu5sD_1_49,Mišo Kovač,Mate Mišo Kovač,Meni treba tvoja ljubav,353,"Ja nisam bio dobar prema tebi
tih davnih dana sto su brzo prosli
i ove noci govorim sam sebi
da sati tuge ponovo su dosli

Ja nisam znao koliko mi znace
te tihe rijeci poslije duge sutnje
i ove noci progone me slutnje
da setnje nase postati ce krace

Ref. 2x
Meni treba tvoja ljubav
gorko vino pijem
meni treba tvoja ljubav
a ljubavi nema vise","https://tekstovi.net/2,692,64040.html",,,,,,,,['Dušan Šarac'],['Željko Sabol'],,['Mate Mišo Kovač'],1976 - Najveći uspjesi 2,"2004 - Najveći hitovi br.2
Aranžman: Stipica Kalogjera",https://diskografija.com/pjesma/meni-treba-tvoja-ljubav-5453.htm,Meni treba tvoja ljubav,,,,,,,,,,,,,,,,,,"Ja nisam bio dobar prema tebi
Tih davnih dana što su brzo prošli
I ove noći govorim sam sebi
Da sati tuge ponovo su došli

Ja nisam znao koliko mi znače
Te tihe riječi poslije duge šutnje
I ove noći progone me slutnje
Da šetnje naše postati će kraće

Meni treba tvoja ljubav
Gorko vino pijem
Meni treba tvoja ljubav
A ljubavi nema više",Meni treba tvoja ljubav,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/meni-treba-tvoja-ljubav.html,Mišo Kovač,Meni Treba Tvoja Ljubav,,,Dušan Šarac,Bez Rastanka Suza Nema,,,nan-Bez Rastanka Suza Nema/1978.0-Najveći Uspjesi 2./1987.0-Najljepše Pjesme 2/nan-Najljepše Pjesme/2004.0-Najveći Hitovi Br. 2
zT3Xu5sD_1_50,Mišo Kovač,Mate Mišo Kovač,Mogli smo vise,316,"Da je moglo bolje i vise
vidis i sama
ja sam bio cuvar svih noci
vodila me tama

Moglo je, ljubavi, bolje
gorko je vino kog sam pio
bili smo slabi i strani
u sebi sve sam krio
 
Ref. 2x
Mogli smo vise i ja se kajem
svijetlo se nase vec tiho gasi
ne vrijedi mnogo to, sto ti dajem
ostani, ipak, od sveg me spasi
od sveg me spasi 

Da je moglo bolje i vise
vidis i sama
ja sam bio sanjar svih noci
tukle su me kise

Ref. 2x","https://tekstovi.net/2,692,64587.html",,,,,,,https://lyricstranslate.com/en/language/english,['Đorđe Novković'],['Željko Krznarić'],['Slobodan A. Kovačević'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/mogli-smo-vise-11645.htm,Mogli smo više,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Mogli Smo Više,3:38,Željko Krznarić,,Uvijek Ima Nešto Dalje,,,nan-Uvijek Ima Nešto Dalje/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_51,Mišo Kovač,Mate Mišo Kovač,Moja Kristina,3435,"Sve sto nam je nekad bilo sveto
nestalo je, sve nestalo je
jedna zima, jedno toplo ljeto
srusilo se, sve srusilo se

A nekad si se u sve klela
da si zena mog zivota
nisi smjela, nisi smjela
 
Ref.
Prevarila si me, ljubavi
ne mogu ti oprostiti
moja Kristina, moja Kristina

Prevarila si me, ljubavi 
nista ne govori mi
moja Kristina, moja Kristina

Zbog tebe nisam se nocu skitao
zbog tebe, zbog tebe
samo zbog tebe

Samo zbog tebe ludo se oblacio
zbog tebe, zbog tebe
samo zbog tebe

I sve to zbog tebe
moja Kristina

Ref.","https://tekstovi.net/2,692,49832.html",,,,,,,,['Đorđe Novković'],['Zrinko Tutić'],['Mato Došen'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/moja-kristina-11686.htm,Moja Kristina,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Moja Kristina,,Zrinko Tutić,Đorđe Novković,Potraži Me U Pjesmi,,,nan-Potraži Me U Pjesmi/2012.0-100 Originalnih Hitova
zT3Xu5sD_1_52,Mišo Kovač,Mate Mišo Kovač,Mozda smo se mogli zagrliti jace,431,"Mozda smo se mogli 
voljeti u travi
onog kratkog ljeta
kada smo se sreli

Cvjetovi su nasi
odavno uveli
sada te moram
sanjati na javi
 
Ref.
Mozda smo se mogli 
zagrliti jace
one kratke noci
kad smo skupa bili

U granama golim
sada vjetar place
i prazne su case
iz kojih smo pili

Tvoja su pisma 
puna njeznih rijeci
a tako rijetko
vidjamo se mi

Susrete nase
uvijek nesto sprijeci
davno smo, davno
mastali o sreci

Mozda smo se mogli
pozdraviti tise
zasto da i drugi
nasu tajnu znaju

Ljubav se k´o ljeto
svome blizi kraju
i valove mora 
ne cujemo vise


Ref.

Tvoja su pisma
puna njeznih rijeci
a tako rijetko
vidjamo se mi

Susrete nase
uvijek nesto sprijeci
davno smo, davno
mastali o sreci","https://tekstovi.net/2,692,63964.html",,,,,,,,['Dušan Šarac'],['Željko Sabol'],['Raymond Ruić'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/mozda-smo-se-mogli-zagrliti-jace-11635.htm,Možda smo se mogli zagrliti jače,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Možda Smo Se Mogli Zagrliti Jače,4:13,,,Ovo Je Naša Noć,,,nan-Ovo Je Naša Noć/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_53,Mišo Kovač,Mate Mišo Kovač,Na plavome morskom zalu,289,"Na plavome morskom zalu
to je davno bilo
ja plavusu sretoh malu
s njom je srce snilo

Jos peku me usne njene
njezno su se dale
da uvijek su dio mene
kad bi samo znale
 
Ref. 2x
Sacuvat' cu za zivot sav
te uspomene njezne
i nitko ih nece moc'
da meni ukrade

Sacuvat' cu taj plavi san
za duge dane tuzne
jer ludo se nada jos
to srce bez nade

Na plavome morskom zalu
bjese vjetric mio
ja plavusu sretoh malu
s njom sam sretan bio

Jos maze me kose njene
jos je uvijek rana
daleko je sad od mene
al' me tjesi sama

Ref. 2x","https://tekstovi.net/2,692,64044.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Na Plavom Morskom Žalu,3:27,Zdenko Runjić,Zdenko Runjić,Na Plavom Morskom Žalu / Prva Ljubav,1973.0,,1973.0-Na Plavom Morskom Žalu / Prva Ljubav
zT3Xu5sD_1_54,Mišo Kovač,Mate Mišo Kovač,Najljepse su oci moje majke,46746,"U njima uvijek je mir
tople rijeci i kada suti
u njima uvijek sam ja
dok spava ili dok se budi

U njima ljubav vijecno traje
i nikad ja nisam sam
kad suze skrivaju
il' se smiju, ja znam
 
Ref.
Najljepse su oci
oci moje majke
kao plavo more
kao cvijet iz bajke
najljepse su oci
kad sigurnost daju
da te brizno prate
samo oci majke znaju

U njima kise su pale
tu se krije i zivot njen
u njima godine su stale
svaki tuzan il' sretan tren

Ref.","https://tekstovi.net/2,692,10402.html",,Najljepše su oči moje majke,The most beautiful eyes are my mother's,,"U njima uvijek je mir
tople riječi i kada šuti
u njima uvijek sam ja
dok spava ili dok se budi. U njima ljubav vječno traje
i nikad ja nisam sam
kad suze skrivaju
il' se smiju, ja znam. Ref.
Najljepše su oči
oči moje majke
kao plavo more
kao cvijet iz bajke
najljepše su oči
kad sigurnost daju
da te brižno prate
samo oči majke znaju. U njima kiše su pale
tu se krije i život njen
u njima godine su stale
svaki tužan il' sretan tren. Ref.","Inside them it s always peaceful
warm words even when she's silent
inside them there is always me
whether she's sleeping or awaking.. Inside them love lasts forever
and I'm never alone
whether they are hiding tears
or when they are smiling, I know. Ref.. The most beautiful eyes
are my mother's
Like the blue sea
like a flower from a fairytale
The most beautiful eyes
are those giving you security
how to follow you with concern
only the eyes of a mother know.. Inside them rains have fallen
it's where her life is hidden away
in them the years have stopped
every bad and happy moment.. Ref.",https://lyricstranslate.com/en/najljepse-su-oci-moje-majke-most-beautiful-eyes-are-my-mothers.html,['Đorđe Novković'],['Đorđe Novković'],,['Mate Mišo Kovač'],1975 - Najveći uspjesi 1,"2003 - Najveći hitovi
Aranžman: Raymond Ruić",https://diskografija.com/pjesma/najljepse-su-oci-moje-majke-5430.htm,Najljepše su oči moje majke,2004 - Zabavni megamix,"2004 - Najveći hitovi br.2
Aranžman: Raymond Ruić","2010 - Sve najbolje, originalne snimke",,,,,,,,,,,,,,,"U njima uvijek je mir
Tople riječi i kada šuti
U njima uvijek sam ja
Dok spava ili dok se budi
U njima ljubav viječno traje
I nikad ja nisam sam
Kad suze skrivaju
Il' se smiju ja znam

Najljepše su oči
Oči moje majke
Kao plavo more
Kao cvijet iz bajke
Najljepše su oči
Kad sigurnost daju
Da te brižno prate
Samo oči majke znaju

U njima kiše su pale
Tu se krije i život njen
U njima godine su stale
Svaki tužan il' sretan tren
U njima ljubav viječno traje
I nikad ja nisam sam
Kad suze skrivaju
Il' se smiju ja znam.",Najljepše su oči moje majke,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/najljepse-su-oci-moje-majke.html,Mišo Kovač,Najljepše Su Oči Moje Majke,,Đorđe Novković,Đorđe Novković,Obala Mojih Snova / Najljepše Su Oči Moje Majke,,,nan-Obala Mojih Snova / Najljepše Su Oči Moje Majke/nan-Najveći Uspjesi 1./nan-Mišo Kovač/1987.0-Najljepše Pjesme 2/nan-Najljepše Pjesme/1997.0-Najbolje/2003.0-Najveći Hitovi/2004.0-Najveći Hitovi Br. 2/2010.0-Sve Najbolje/2013.0-Ostala Si Uvijek Ista
